Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2006-07,22,TOR,NBA,C,6.0,6.0,222.0,5.8,14.8,0.396,0.2,0.8,0.2,5.7,13.9,0.407,0.401,5.2,6.2,0.842,1.1,7.6,8.8,2.4,0.8,1.8,1.9,3.1,17.0,
2007-08,23,TOR,NBA,C,5.0,5.0,199.0,7.6,16.1,0.472,0.2,1.3,0.143,7.4,14.8,0.5,0.478,6.3,7.6,0.833,3.6,4.5,8.1,3.3,1.4,0.4,2.4,3.4,21.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11,26,MIA,NBA,PF,21.0,21.0,834.0,6.0,12.6,0.474,0.0,0.2,0.0,6.0,12.4,0.481,0.474,4.9,6.0,0.814,2.0,5.7,7.7,1.0,0.6,0.8,1.7,2.1,16.8,
2011-12,27,MIA,NBA,PF,14.0,10.0,439.0,6.0,12.1,0.493,0.6,1.1,0.538,5.4,11.1,0.489,0.517,3.5,4.3,0.827,3.0,6.0,8.9,0.7,0.5,1.1,1.6,1.6,16.1,
2012-13,28,MIA,NBA,C,23.0,23.0,751.0,5.3,11.5,0.458,0.7,1.8,0.405,4.6,9.7,0.468,0.49,2.1,2.9,0.733,1.8,6.2,8.0,1.6,1.1,1.7,1.3,3.2,13.4,
2013-14,29,MIA,NBA,C,20.0,20.0,686.0,6.1,12.0,0.507,1.6,3.9,0.405,4.5,8.1,0.555,0.572,1.9,2.5,0.75,1.3,4.6,5.9,1.1,0.9,1.0,0.7,2.7,15.6,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,89.0,85.0,3131.0,5.9,12.5,0.473,0.6,1.6,0.386,5.3,10.9,0.486,0.498,3.5,4.4,0.8,2.0,5.7,7.6,1.4,0.8,1.2,1.4,2.6,16.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIA (4 Yrs),MIA (4 Yrs),MIA (4 Yrs),MIA (4 Yrs),,78.0,74.0,2710.0,5.8,12.1,0.481,0.7,1.7,0.406,5.1,10.4,0.494,0.51,3.1,4.0,0.79,1.9,5.6,7.5,1.1,0.8,1.2,1.3,2.5,15.4,
TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),,11.0,11.0,421.0,6.7,15.4,0.433,0.2,1.0,0.167,6.5,14.4,0.452,0.439,5.7,6.8,0.838,2.3,6.2,8.5,2.8,1.1,1.1,2.1,3.2,19.2,
