Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2007-08,22,CHA,NBA,PF,73.0,14.0,1384.0,4.2,9.1,0.468,0.2,1.1,0.22,4.0,8.0,0.502,0.481,2.3,3.1,0.737,3.1,4.3,7.4,2.1,1.4,0.3,1.3,3.3,11.0,
2008-09,23,2TM,NBA,SF,68.0,7.0,1155.0,4.2,8.9,0.477,0.9,2.3,0.392,3.3,6.6,0.507,0.528,2.2,3.3,0.676,2.6,3.8,6.4,1.7,1.8,0.2,1.3,3.3,11.6,
2008-09,23,CHA,NBA,SF,20.0,7.0,427.0,3.8,8.1,0.469,0.3,0.7,0.375,3.5,7.4,0.477,0.484,1.3,2.0,0.625,2.1,2.9,5.0,1.6,1.5,0.2,0.8,3.4,9.1,
2008-09,23,PHO,NBA,SF,48.0,0.0,728.0,4.5,9.3,0.481,1.3,3.3,0.394,3.2,6.1,0.528,0.55,2.8,4.0,0.691,2.8,4.4,7.2,1.8,1.9,0.3,1.6,3.2,13.1,
2009-10,24,PHO,NBA,SF,82.0,1.0,1991.0,4.1,8.9,0.459,2.2,4.7,0.458,1.9,4.1,0.461,0.582,1.9,2.5,0.754,1.8,3.3,5.1,2.1,1.5,0.3,1.2,2.9,12.2,6MOY-11
2010-11,25,PHO,NBA,SF,82.0,15.0,2140.0,5.0,10.6,0.477,1.8,4.3,0.415,3.3,6.3,0.519,0.56,2.7,3.7,0.743,1.9,3.5,5.3,1.8,1.5,0.3,1.3,2.3,14.6,
2011-12,26,PHO,NBA,SG,65.0,60.0,2020.0,5.6,11.5,0.485,1.4,3.7,0.383,4.1,7.7,0.535,0.547,2.1,2.9,0.726,1.7,3.7,5.4,2.0,0.9,0.3,1.3,1.9,14.7,
2012-13,27,PHO,NBA,SF,79.0,50.0,2170.0,5.2,11.1,0.468,1.8,4.5,0.391,3.4,6.6,0.52,0.547,2.1,2.7,0.796,1.3,2.8,4.1,3.4,1.2,0.1,1.7,2.1,14.3,
2013-14,28,LAC,NBA,SF,74.0,43.0,1729.0,4.1,9.3,0.438,1.7,4.7,0.36,2.4,4.6,0.518,0.529,0.8,1.2,0.655,0.7,2.6,3.3,2.2,0.9,0.2,1.2,3.0,10.6,
2014-15,29,MIL,NBA,SG,72.0,22.0,1717.0,4.2,8.9,0.468,1.6,4.0,0.385,2.6,4.8,0.537,0.556,1.0,1.4,0.716,0.9,3.7,4.6,2.7,1.5,0.2,1.3,2.4,10.9,
2015-16,30,WAS,NBA,PF,81.0,41.0,2098.0,4.0,8.4,0.478,1.7,4.1,0.42,2.3,4.3,0.534,0.581,1.2,1.7,0.735,0.9,4.0,4.9,2.9,1.3,0.3,1.4,3.3,10.9,
2016-17,31,PHO,NBA,PF,64.0,7.0,1362.0,4.1,9.1,0.454,2.0,5.4,0.379,2.1,3.8,0.559,0.565,1.1,1.7,0.662,0.8,5.1,5.9,3.2,1.1,0.4,1.9,4.1,11.5,
2017-18,32,PHO,NBA,PF,48.0,0.0,686.0,2.5,6.4,0.393,1.5,4.2,0.363,1.0,2.2,0.452,0.512,1.4,1.8,0.771,0.4,4.5,4.9,4.1,1.3,0.6,1.5,4.5,8.0,
2018-19,33,BRK,NBA,PF,59.0,25.0,1220.0,3.0,7.1,0.423,1.6,4.5,0.351,1.4,2.6,0.545,0.533,0.9,1.4,0.696,1.0,3.6,4.6,2.4,1.1,0.5,1.3,3.9,8.5,
2019-20,34,LAL,NBA,PF,45.0,1.0,364.0,2.4,5.9,0.4,1.8,4.2,0.429,0.6,1.8,0.333,0.55,0.2,0.2,1.0,0.6,4.5,5.1,2.8,1.5,0.3,0.8,4.1,6.7,
