Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2001-02,19,CHI,NBA,C,71,31,19.6,2.1,4.3,.497,0.0,0.0,,2.1,4.3,.497,.497,1.9,3.1,.604,1.6,3.2,4.8,0.8,0.4,1.3,1.4,2.5,6.1,
2002-03,20,CHI,NBA,C,75,68,24.4,3.4,6.5,.531,0.0,0.0,,3.4,6.5,.531,.531,2.4,3.9,.608,2.3,4.6,6.9,1.0,0.5,1.4,1.8,2.9,9.2,
2003-04,21,CHI,NBA,PF,35,8,22.3,1.9,4.5,.424,0.0,0.0,.000,1.9,4.5,.427,.424,2.3,3.4,.669,2.3,5.4,7.7,0.7,0.5,1.2,1.1,2.5,6.1,
2004-05,22,CHI,NBA,C,80,10,27.4,2.6,5.2,.494,0.0,0.0,.000,2.6,5.2,.496,.494,2.8,4.2,.673,3.3,6.4,9.7,0.8,0.9,1.8,1.5,3.4,8.0,"DPOY-18,6MOY-11"
2005-06,23,CHI,NBA,C,79,50,26.8,2.0,3.6,.565,0.0,0.0,.000,2.0,3.6,.567,.565,1.2,2.4,.503,3.4,5.7,9.0,1.0,0.5,1.3,1.6,3.8,5.3,
2006-07,24,NOK,NBA,C,73,73,34.6,4.0,6.4,.624,0.0,0.0,.000,4.0,6.4,.625,.624,1.5,2.8,.527,4.4,8.0,12.4,0.9,0.5,1.8,1.7,3.3,9.5,DPOY-9
2007-08,25,NOH,NBA,C,79,79,35.2,4.8,7.7,.623,0.0,0.0,.000,4.8,7.6,.624,.623,2.2,3.7,.593,4.1,7.7,11.7,1.0,0.6,1.1,1.7,3.1,11.8,DPOY-11
2008-09,26,NOH,NBA,C,45,45,32.1,3.6,6.3,.565,0.0,0.0,,3.6,6.3,.565,.565,1.7,3.0,.579,3.6,5.1,8.7,0.5,0.3,1.2,1.6,3.2,8.8,
2009-10,27,CHA,NBA,C,51,27,22.8,2.1,3.7,.574,0.0,0.0,,2.1,3.7,.574,.574,2.3,3.1,.732,2.2,4.0,6.3,0.3,0.3,1.1,1.8,2.7,6.5,
2010-11,28,DAL,NBA,C,74,74,27.8,3.6,5.5,.654,0.0,0.0,,3.6,5.5,.654,.654,2.9,4.0,.732,2.8,6.6,9.4,0.4,0.5,1.1,1.2,3.2,10.1,"DPOY-3,DEF2"
2011-12,29,NYK,NBA,C,62,62,33.2,3.9,5.7,.679,0.0,0.0,.000,3.9,5.7,.683,.679,3.5,5.1,.689,3.4,6.5,9.9,0.9,0.9,1.4,1.6,3.0,11.3,"DPOY-1,NBA3,DEF2"
2012-13,30,NYK,NBA,C,66,66,32.8,3.9,6.1,.638,0.0,0.0,,3.9,6.1,.638,.638,2.7,3.9,.694,4.1,6.6,10.7,0.9,0.6,1.1,1.3,2.8,10.4,"DPOY-13,AS,DEF1"
2013-14,31,NYK,NBA,C,55,55,30.2,3.5,5.9,.593,0.0,0.0,.000,3.5,5.8,.595,.593,1.8,2.8,.632,2.9,6.7,9.6,1.1,0.7,1.1,1.3,2.6,8.7,
2014-15,32,DAL,NBA,C,75,75,30.5,3.9,5.9,.666,0.0,0.0,,3.9,5.9,.666,.666,2.5,3.4,.720,3.9,7.6,11.5,1.1,0.6,1.2,1.4,2.3,10.3,
2015-16,33,PHO,NBA,C,66,60,24.5,2.8,4.8,.583,0.0,0.0,.000,2.8,4.7,.585,.583,1.6,2.6,.620,2.7,6.1,8.7,1.0,0.5,0.7,1.4,2.2,7.2,
2016-17,34,PHO,NBA,C,47,46,27.6,3.3,4.9,.671,0.0,0.0,,3.3,4.9,.671,.671,1.9,2.6,.734,3.3,8.2,11.5,0.6,0.7,0.5,1.4,2.7,8.4,
2017-18,35,PHO,NBA,C,46,46,25.0,2.6,4.1,.647,0.0,0.0,,2.6,4.1,.647,.647,1.3,2.0,.624,2.9,6.2,9.1,1.2,0.3,0.6,1.3,2.3,6.5,
2018-19,36,2TM,NBA,C,55,6,15.9,1.1,1.8,.616,0.0,0.0,.000,1.1,1.8,.622,.616,0.9,1.6,.586,1.7,3.9,5.6,0.7,0.4,0.4,0.8,2.0,3.1,
2018-19,36,PHO,NBA,C,7,0,12.7,1.1,1.7,.667,0.0,0.0,,1.1,1.7,.667,.667,1.4,2.6,.556,1.0,4.6,5.6,0.9,0.3,0.1,1.0,3.0,3.7,
2018-19,36,LAL,NBA,C,48,6,16.4,1.1,1.8,.609,0.0,0.0,.000,1.1,1.8,.616,.609,0.9,1.4,.594,1.8,3.8,5.6,0.6,0.4,0.5,0.7,1.9,3.1,
2019-20,37,HOU,NBA,C,26,5,8.4,0.5,0.7,.778,0.0,0.0,,0.5,0.7,.778,.778,0.2,0.5,.462,1.0,1.6,2.5,0.2,0.2,0.3,0.3,1.2,1.3,
,,,,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
19 Yrs,19 Yrs,19 Yrs,19 Yrs,,1160,886,27.3,3.1,5.1,.597,0.0,0.0,.000,3.1,5.1,.598,.597,2.1,3.2,.644,3.0,6.0,9.0,0.8,0.5,1.2,1.4,2.8,8.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHI (5 Yrs),CHI (5 Yrs),CHI (5 Yrs),CHI (5 Yrs),,340,167,24.4,2.5,4.8,.511,0.0,0.0,.000,2.5,4.8,.512,.511,2.1,3.4,.615,2.6,5.1,7.7,0.9,0.6,1.4,1.5,3.1,7.1,
PHO (4 Yrs),PHO (4 Yrs),PHO (4 Yrs),PHO (4 Yrs),,166,152,25.0,2.8,4.5,.628,0.0,0.0,.000,2.8,4.5,.628,.628,1.6,2.4,.653,2.8,6.6,9.5,0.9,0.5,0.6,1.3,2.4,7.2,
NOK (3 Yrs),NOK (3 Yrs),NOK (3 Yrs),NOK (3 Yrs),,197,197,34.3,4.2,6.9,.611,0.0,0.0,.000,4.2,6.9,.612,.611,1.8,3.2,.569,4.1,7.2,11.3,0.9,0.5,1.4,1.7,3.2,10.2,
NYK (3 Yrs),NYK (3 Yrs),NYK (3 Yrs),NYK (3 Yrs),,183,183,32.2,3.8,5.9,.638,0.0,0.0,.000,3.8,5.9,.640,.638,2.7,4.0,.679,3.5,6.6,10.1,1.0,0.7,1.2,1.4,2.8,10.2,
DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),,149,149,29.2,3.8,5.7,.660,0.0,0.0,,3.8,5.7,.660,.660,2.7,3.7,.726,3.4,7.1,10.4,0.8,0.5,1.1,1.3,2.7,10.2,
CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),,51,27,22.8,2.1,3.7,.574,0.0,0.0,,2.1,3.7,.574,.574,2.3,3.1,.732,2.2,4.0,6.3,0.3,0.3,1.1,1.8,2.7,6.5,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,48,6,16.4,1.1,1.8,.609,0.0,0.0,.000,1.1,1.8,.616,.609,0.9,1.4,.594,1.8,3.8,5.6,0.6,0.4,0.5,0.7,1.9,3.1,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,26,5,8.4,0.5,0.7,.778,0.0,0.0,,0.5,0.7,.778,.778,0.2,0.5,.462,1.0,1.6,2.5,0.2,0.2,0.3,0.3,1.2,1.3,
