Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2003-04,19,BOS,NBA,C,10,0,35,11.8,22.1,.533,0.0,0.0,,11.8,22.1,.533,.533,8.8,13.2,.667,7.4,13.2,20.6,4.4,0.0,2.9,7.4,8.8,32.4,103,101,
2004-05,20,BOS,NBA,C,60,3,548,5.3,11.2,.471,0.0,0.0,,5.3,11.2,.471,.471,3.5,5.4,.638,5.0,11.6,16.5,2.0,0.8,3.5,4.0,9.2,14.0,96,102,
2005-06,21,BOS,NBA,C,68,40,1332,5.4,10.4,.515,0.0,0.1,.000,5.4,10.3,.519,.515,3.1,5.1,.615,5.5,10.3,15.8,2.7,0.8,4.1,4.2,7.8,13.8,100,103,
2006-07,22,BOS,NBA,C,72,53,1576,4.4,8.9,.491,0.0,0.1,.000,4.4,8.8,.496,.491,2.0,3.3,.600,3.7,8.6,12.3,3.1,0.8,3.2,3.7,7.1,10.7,94,105,
2007-08,23,BOS,NBA,C,78,78,1912,5.9,9.6,.615,0.0,0.0,.000,5.9,9.6,.617,.615,3.1,5.1,.623,4.0,9.1,13.1,2.3,0.9,3.1,3.5,6.7,15.0,110,97,
2008-09,24,BOS,NBA,C,76,76,2253,6.5,11.3,.577,0.0,0.0,.000,6.5,11.2,.580,.577,2.3,3.8,.600,4.8,9.8,14.6,2.3,0.5,3.5,3.9,6.0,15.3,105,100,
2009-10,25,BOS,NBA,C,78,78,2154,7.6,12.7,.602,0.0,0.1,.000,7.6,12.6,.605,.602,4.0,6.8,.582,3.8,10.7,14.5,1.9,0.6,3.2,4.0,5.3,19.2,105,101,DPOY-17
2010-11,26,2TM,NBA,C,29,24,742,4.7,9.2,.515,0.0,0.0,,4.7,9.2,.515,.515,2.8,5.1,.556,4.4,12.0,16.4,1.8,0.6,1.8,3.9,6.4,12.3,95,103,
2010-11,26,BOS,NBA,C,12,7,313,5.4,10.0,.542,0.0,0.0,,5.4,10.0,.542,.542,3.9,6.8,.575,3.9,12.6,16.5,1.7,0.3,1.7,4.2,6.3,14.8,97,99,
2010-11,26,OKC,NBA,C,17,17,429,4.2,8.6,.493,0.0,0.0,,4.2,8.6,.493,.493,2.1,3.9,.531,4.7,11.6,16.3,1.9,0.8,1.9,3.7,6.5,10.5,94,105,
2011-12,27,OKC,NBA,C,65,65,1744,3.8,7.8,.489,0.0,0.0,,3.8,7.8,.489,.489,2.2,3.3,.652,3.6,9.1,12.6,2.3,0.7,2.2,3.5,5.6,9.7,96,103,
2012-13,28,OKC,NBA,C,78,78,1954,3.8,8.2,.457,0.0,0.0,.000,3.8,8.2,.458,.457,1.2,1.9,.611,2.9,9.4,12.3,2.9,1.1,2.2,2.9,6.0,8.7,94,102,
2013-14,29,OKC,NBA,C,62,62,1207,3.6,8.0,.451,0.0,0.0,.000,3.6,8.0,.453,.451,1.5,2.8,.552,3.4,9.3,12.7,2.8,1.1,1.3,3.7,7.4,8.8,88,104,
2014-15,30,2TM,NBA,C,68,3,1148,4.5,10.0,.449,0.0,0.0,.000,4.5,9.9,.451,.449,1.8,3.6,.506,4.0,10.1,14.0,2.2,0.7,1.8,4.2,7.1,10.8,86,105,
2014-15,30,OKC,NBA,C,51,3,981,4.2,9.5,.441,0.0,0.1,.000,4.2,9.5,.443,.441,1.9,3.8,.507,4.1,10.2,14.3,2.2,0.7,1.9,3.8,6.9,10.3,87,104,
2014-15,30,CLE,NBA,C,17,0,167,6.2,12.8,.488,0.0,0.0,,6.2,12.8,.488,.488,1.2,2.5,.500,3.4,9.3,12.8,2.5,0.6,1.2,6.5,8.4,13.7,78,106,
2015-16,31,NOP,NBA,C,37,5,542,3.7,6.9,.533,0.0,0.0,,3.7,6.9,.533,.533,1.0,2.3,.440,2.3,9.4,11.7,2.8,1.0,1.0,3.8,5.9,8.3,86,109,
2016-17,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned
2017-18,33,CLE,NBA,C,1,0,15,3.3,6.5,.500,0.0,0.0,,3.3,6.5,.500,.500,3.3,6.5,.500,0.0,3.3,3.3,6.5,3.3,0.0,3.3,3.3,9.8,97,111,
14 Yrs,14 Yrs,14 Yrs,14 Yrs,,782,565,17162,5.2,9.7,.530,0.0,0.0,.000,5.2,9.7,.532,.530,2.4,4.1,.594,3.9,9.8,13.7,2.5,0.8,2.7,3.7,6.5,12.7,99,102,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOS (8 Yrs),BOS (8 Yrs),BOS (8 Yrs),BOS (8 Yrs),,454,335,10123,6.1,10.8,.563,0.0,0.1,.000,6.1,10.7,.566,.563,3.0,5.0,.603,4.3,9.9,14.3,2.4,0.7,3.4,3.9,6.6,15.1,103,101,
OKC (5 Yrs),OKC (5 Yrs),OKC (5 Yrs),OKC (5 Yrs),,273,225,6315,3.8,8.3,.463,0.0,0.0,.000,3.8,8.3,.465,.463,1.7,2.9,.584,3.5,9.5,13.0,2.5,0.9,2.0,3.4,6.3,9.4,92,103,
CLE (2 Yrs),CLE (2 Yrs),CLE (2 Yrs),CLE (2 Yrs),,18,0,182,6.0,12.2,.488,0.0,0.0,,6.0,12.2,.488,.488,1.4,2.8,.500,3.1,8.8,11.9,2.8,0.9,1.1,6.3,8.0,13.4,79,107,
