Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2002-03,23,2TM,NBA,SG,14.0,0.0,62.0,9.5,26.8,0.355,0.0,4.3,0.0,9.5,22.5,0.423,0.355,4.3,6.9,0.625,0.0,3.5,3.5,4.3,3.5,0.0,6.9,0.0,23.3,71.0,107.0,
2002-03,23,MIL,NBA,SG,12.0,0.0,42.0,11.4,32.9,0.346,0.0,5.1,0.0,11.4,27.8,0.409,0.346,6.3,10.1,0.625,0.0,1.3,1.3,3.8,5.1,0.0,5.1,0.0,29.1,76.0,106.0,
2002-03,23,SEA,NBA,SG,2.0,0.0,20.0,5.5,13.6,0.4,0.0,2.7,0.0,5.5,10.9,0.5,0.4,0.0,0.0,,0.0,8.2,8.2,5.5,0.0,0.0,10.9,0.0,10.9,52.0,108.0,
2003-04,24,SEA,NBA,PG,82.0,18.0,2021.0,10.3,24.2,0.425,1.8,6.0,0.293,8.5,18.1,0.469,0.462,4.4,6.2,0.715,1.2,4.2,5.4,5.4,2.1,0.7,3.9,4.2,26.8,98.0,109.0,
2004-05,25,SEA,NBA,SG,49.0,6.0,883.0,8.1,22.5,0.361,1.5,5.9,0.253,6.6,16.6,0.399,0.394,3.6,4.9,0.738,0.9,5.1,6.1,4.0,1.9,0.7,3.5,3.6,21.3,91.0,110.0,
2005-06,26,2TM,NBA,SG,76.0,27.0,2112.0,8.0,19.2,0.418,0.9,3.5,0.262,7.1,15.7,0.453,0.442,4.3,6.1,0.711,0.8,3.0,3.8,4.9,1.7,0.3,3.4,3.3,21.3,98.0,113.0,
2005-06,26,SEA,NBA,SG,48.0,2.0,1085.0,8.6,21.8,0.397,0.8,3.7,0.224,7.8,18.1,0.432,0.416,4.8,6.7,0.717,0.9,3.3,4.2,5.8,1.4,0.2,3.8,3.3,22.9,96.0,117.0,
2005-06,26,CLE,NBA,SG,28.0,25.0,1027.0,7.4,16.5,0.448,1.0,3.4,0.308,6.3,13.1,0.484,0.479,3.8,5.4,0.702,0.8,2.7,3.5,4.0,2.0,0.4,2.9,3.3,19.6,102.0,108.0,
2006-07,27,DET,NBA,SG,69.0,18.0,1477.0,6.6,16.3,0.404,0.9,3.1,0.289,5.7,13.2,0.431,0.432,3.2,4.5,0.725,1.0,3.2,4.2,7.0,1.8,0.5,3.4,3.6,17.3,97.0,107.0,
2007-08,28,2TM,NBA,PG,42.0,19.0,874.0,9.0,21.5,0.42,1.2,3.7,0.317,7.9,17.8,0.441,0.447,4.0,5.8,0.694,1.4,3.5,4.9,8.5,2.2,0.2,4.9,2.9,23.2,95.0,108.0,
2007-08,28,DET,NBA,PG,19.0,2.0,347.0,9.0,22.0,0.41,1.0,4.3,0.222,8.1,17.7,0.455,0.432,3.5,5.9,0.595,2.1,3.6,5.7,10.1,2.1,0.2,4.9,3.0,22.5,96.0,106.0,
2007-08,28,IND,NBA,PG,23.0,17.0,527.0,9.0,21.3,0.425,1.3,3.4,0.389,7.7,17.9,0.432,0.456,4.3,5.7,0.754,0.9,3.4,4.4,7.5,2.3,0.3,4.9,2.9,23.7,95.0,109.0,
2008-09,29,ATL,NBA,SG,80.0,2.0,1975.0,9.6,21.6,0.447,2.4,6.6,0.36,7.3,15.0,0.485,0.501,4.8,6.3,0.76,0.6,4.0,4.6,4.3,2.4,0.5,3.5,4.7,26.4,104.0,109.0,6MOY-7
2009-10,30,2TM,NBA,SG,75.0,2.0,1673.0,8.4,21.4,0.392,2.2,6.9,0.312,6.2,14.5,0.431,0.443,4.4,6.1,0.727,0.9,4.9,5.7,4.2,1.4,0.5,2.9,4.0,23.4,98.0,106.0,
2009-10,30,CHA,NBA,SG,46.0,1.0,993.0,8.6,22.0,0.389,2.2,7.0,0.313,6.4,15.0,0.425,0.439,5.0,7.0,0.71,0.8,4.4,5.2,4.5,1.5,0.6,3.5,4.1,24.3,96.0,105.0,
2009-10,30,CHI,NBA,SG,29.0,1.0,680.0,8.2,20.6,0.397,2.1,6.8,0.311,6.1,13.8,0.44,0.449,3.6,4.8,0.762,1.0,5.5,6.4,3.9,1.4,0.3,2.0,3.7,22.1,102.0,108.0,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,487.0,92.0,11077.0,8.7,21.0,0.414,1.6,5.2,0.304,7.1,15.8,0.45,0.452,4.2,5.8,0.725,0.9,3.9,4.8,5.3,1.9,0.5,3.6,3.8,23.2,98.0,109.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEA (4 Yrs),SEA (4 Yrs),SEA (4 Yrs),SEA (4 Yrs),,181.0,26.0,4009.0,9.3,23.1,0.404,1.4,5.3,0.269,7.9,17.7,0.445,0.435,4.3,6.0,0.72,1.0,4.2,5.2,5.2,1.9,0.6,3.8,3.8,24.4,96.0,112.0,
DET (2 Yrs),DET (2 Yrs),DET (2 Yrs),DET (2 Yrs),,88.0,20.0,1824.0,7.1,17.4,0.406,0.9,3.3,0.273,6.2,14.1,0.437,0.432,3.3,4.7,0.694,1.2,3.3,4.5,7.6,1.9,0.4,3.6,3.5,18.3,97.0,107.0,
ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),,80.0,2.0,1975.0,9.6,21.6,0.447,2.4,6.6,0.36,7.3,15.0,0.485,0.501,4.8,6.3,0.76,0.6,4.0,4.6,4.3,2.4,0.5,3.5,4.7,26.4,104.0,109.0,
CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),,46.0,1.0,993.0,8.6,22.0,0.389,2.2,7.0,0.313,6.4,15.0,0.425,0.439,5.0,7.0,0.71,0.8,4.4,5.2,4.5,1.5,0.6,3.5,4.1,24.3,96.0,105.0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,29.0,1.0,680.0,8.2,20.6,0.397,2.1,6.8,0.311,6.1,13.8,0.44,0.449,3.6,4.8,0.762,1.0,5.5,6.4,3.9,1.4,0.3,2.0,3.7,22.1,102.0,108.0,
