Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2010-11,21,LAC,NBA,PG,81.0,25.0,1841.0,10.8,0.499,0.239,0.274,4.4,9.8,7.1,24.2,2.6,1.1,26.3,17.9,-1.3,1.6,0.3,0.008,-2.4,0.2,-2.2,-0.1,
2011-12,22,LAC,NBA,PG,40.0,1.0,464.0,11.2,0.454,0.238,0.349,5.6,11.1,8.3,21.6,3.6,2.5,24.4,19.1,-0.4,0.6,0.2,0.022,-3.4,1.8,-1.6,0.0,
2012-13,23,LAC,NBA,PG,76.0,12.0,1553.0,17.5,0.513,0.137,0.236,6.1,11.1,8.6,23.5,3.7,3.0,17.9,22.5,1.1,2.6,3.7,0.115,1.3,2.2,3.5,2.2,
2013-14,24,PHO,NBA,PG,43.0,40.0,1416.0,19.6,0.578,0.252,0.426,2.1,13.8,8.0,27.0,2.4,0.8,17.8,24.9,2.6,1.6,4.1,0.14,2.3,0.7,3.1,1.8,
2014-15,25,PHO,NBA,PG,81.0,81.0,2800.0,18.4,0.555,0.26,0.422,2.8,13.9,8.3,27.9,2.3,1.2,18.1,23.7,4.1,2.9,7.0,0.119,1.6,0.5,2.1,2.9,
2015-16,26,PHO,NBA,PG,31.0,31.0,1059.0,20.0,0.557,0.262,0.35,1.8,11.2,6.4,31.8,2.9,1.5,16.2,27.2,1.6,1.0,2.5,0.116,2.5,0.8,3.3,1.4,
2016-17,27,PHO,NBA,PG,66.0,66.0,2176.0,20.5,0.563,0.3,0.443,2.5,13.8,8.0,31.1,2.0,1.2,15.3,28.1,4.0,1.4,5.3,0.118,3.7,-0.1,3.6,3.1,
2017-18,28,2TM,NBA,PG,74.0,74.0,2322.0,19.7,0.582,0.364,0.321,2.6,11.7,7.1,25.7,3.2,1.5,16.1,26.1,3.1,2.5,5.6,0.116,2.3,0.3,2.5,2.6,
2017-18,28,PHO,NBA,PG,3.0,3.0,83.0,13.0,0.509,0.325,0.35,3.8,5.2,4.5,17.9,2.3,1.9,17.8,28.7,-0.1,0.0,0.0,-0.029,-0.7,-2.4,-3.2,0.0,
2017-18,28,MIL,NBA,PG,71.0,71.0,2239.0,20.0,0.585,0.366,0.319,2.5,11.9,7.2,26.0,3.2,1.5,16.0,26.0,3.2,2.4,5.7,0.121,2.4,0.4,2.8,2.7,
2018-19,29,MIL,NBA,PG,78.0,78.0,2272.0,19.3,0.577,0.388,0.243,3.9,11.8,8.1,27.4,2.4,1.1,13.3,22.9,4.4,3.7,8.2,0.173,1.9,1.2,3.1,2.9,DEF1
2019-20,30,MIL,NBA,PG,61.0,61.0,1646.0,17.6,0.571,0.306,0.304,2.8,13.5,8.5,28.7,1.6,1.4,15.7,23.7,2.4,3.0,5.4,0.157,0.8,1.0,1.8,1.6,DEF2
2020-21,31,NOP,NBA,SG,71.0,70.0,2111.0,11.5,0.533,0.486,0.267,1.5,11.1,6.3,17.3,1.2,1.1,12.3,18.5,1.1,1.3,2.3,0.053,-1.2,-0.9,-2.0,0.0,
2021-22,32,LAC,NBA,PG,54.0,29.0,1361.0,12.5,0.514,0.348,0.25,2.2,11.6,7.1,24.1,2.5,1.2,18.3,20.5,-0.5,1.8,1.3,0.047,-2.1,1.3,-0.8,0.4,
12 Yrs,12 Yrs,12 Yrs,12 Yrs,,756.0,568.0,21021.0,17.0,0.553,0.312,0.33,3.0,12.2,7.7,26.0,2.4,1.4,16.8,23.2,22.2,23.9,46.1,0.105,1.0,0.6,1.6,18.8,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,62.0,2280.0,17.0,0.553,0.312,0.33,3.0,12.2,7.7,26.0,2.4,1.4,16.8,23.2,2.4,2.6,5.0,0.105,1.0,0.6,1.6,2.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHO (5 Yrs),PHO (5 Yrs),PHO (5 Yrs),PHO (5 Yrs),,224.0,221.0,7534.0,19.4,0.561,0.273,0.417,2.5,13.4,7.8,29.1,2.3,1.2,16.9,25.8,12.1,6.8,18.9,0.121,2.5,0.4,2.8,9.2,
LAC (4 Yrs),LAC (4 Yrs),LAC (4 Yrs),LAC (4 Yrs),,251.0,67.0,5219.0,13.3,0.504,0.235,0.26,4.4,10.8,7.7,23.8,3.0,1.8,21.2,20.1,-1.0,6.6,5.6,0.051,-1.3,1.2,-0.1,2.5,
MIL (3 Yrs),MIL (3 Yrs),MIL (3 Yrs),MIL (3 Yrs),,210.0,210.0,6157.0,19.1,0.578,0.358,0.287,3.1,12.3,7.9,27.2,2.5,1.3,14.9,24.2,10.0,9.2,19.2,0.15,1.8,0.9,2.6,7.2,
NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),,71.0,70.0,2111.0,11.5,0.533,0.486,0.267,1.5,11.1,6.3,17.3,1.2,1.1,12.3,18.5,1.1,1.3,2.3,0.053,-1.2,-0.9,-2.0,0.0,
