Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2008-09,23,CLE,NBA,PF,51.0,2.0,430.0,3.1,7.2,0.43,0.0,0.2,0.0,3.1,7.0,0.44,0.43,2.0,2.9,0.686,2.7,4.6,7.3,0.7,0.8,0.3,1.2,6.4,8.2,
2009-10,24,2TM,NBA,PF,28.0,0.0,123.0,2.6,8.8,0.3,0.3,1.2,0.25,2.3,7.6,0.308,0.317,1.2,1.8,0.667,2.6,3.8,6.4,1.2,0.6,1.2,3.8,6.1,6.7,
2009-10,24,CLE,NBA,PF,27.0,0.0,114.0,2.5,7.9,0.32,0.3,0.9,0.333,2.2,6.9,0.318,0.34,1.3,1.9,0.667,2.5,3.8,6.3,1.3,0.6,1.3,4.1,6.0,6.6,
2009-10,24,MIL,NBA,PF,1.0,0.0,9.0,4.0,20.0,0.2,0.0,4.0,0.0,4.0,16.0,0.25,0.2,0.0,0.0,,4.0,4.0,8.0,0.0,0.0,0.0,0.0,8.0,8.0,
2010-11,25,SAC,NBA,PF,59.0,2.0,486.0,5.7,11.7,0.487,0.2,0.8,0.273,5.5,10.9,0.503,0.497,2.2,3.6,0.612,3.6,3.3,7.0,1.0,0.9,0.2,1.7,4.5,13.9,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,138.0,4.0,1039.0,4.3,9.5,0.449,0.1,0.6,0.235,4.1,8.9,0.463,0.456,2.0,3.1,0.644,3.1,3.9,7.0,0.9,0.8,0.4,1.7,5.5,10.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLE (2 Yrs),CLE (2 Yrs),CLE (2 Yrs),CLE (2 Yrs),,78.0,2.0,544.0,3.0,7.3,0.405,0.1,0.3,0.2,2.9,7.0,0.415,0.41,1.9,2.7,0.683,2.6,4.4,7.1,0.8,0.8,0.5,1.8,6.4,7.9,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,59.0,2.0,486.0,5.7,11.7,0.487,0.2,0.8,0.273,5.5,10.9,0.503,0.497,2.2,3.6,0.612,3.6,3.3,7.0,1.0,0.9,0.2,1.7,4.5,13.9,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,1.0,0.0,9.0,4.0,20.0,0.2,0.0,4.0,0.0,4.0,16.0,0.25,0.2,0.0,0.0,,4.0,4.0,8.0,0.0,0.0,0.0,0.0,8.0,8.0,
