Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2007-08,21,NJN,NBA,C,73,29,1278,13.9,.563,.000,.436,10.4,18.8,14.6,3.7,1.1,6.5,16.1,15.5,0.8,1.7,2.5,.093,-3.3,1.1,-2.2,-0.1,
2008-09,22,NJN,NBA,PF,33,0,366,8.8,.465,.000,.444,10.9,14.8,12.9,5.4,1.0,6.5,18.9,13.6,-0.1,0.4,0.3,.036,-5.4,0.5,-4.8,-0.3,
2009-10,23,NJN,NBA,PF,20,0,227,7.0,.453,.020,.388,10.2,13.3,11.7,0.7,1.9,6.2,25.9,15.6,-0.4,0.3,-0.2,-0.036,-7.8,0.6,-7.2,-0.3,
2010-11,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2011-12,25,2TM,NBA,C,11,0,107,18.7,.722,.000,.591,14.1,12.6,13.4,7.4,2.0,5.9,26.5,16.5,0.2,0.2,0.4,.199,-2.1,2.4,0.4,0.1,
2011-12,25,DAL,NBA,C,8,0,65,18.8,.778,.000,.375,15.7,6.9,11.2,5.5,0.8,6.1,27.3,18.3,0.2,0.1,0.2,.182,-2.2,0.7,-1.5,0.0,
2011-12,25,BOS,NBA,C,3,0,42,18.6,.606,.000,1.167,11.8,21.4,16.8,10.4,3.8,5.5,24.8,13.8,0.1,0.1,0.2,.226,-1.9,5.1,3.3,0.1,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,137,29,1978,12.4,.543,.002,.440,10.7,17.1,13.9,3.9,1.3,6.4,18.3,15.2,0.5,2.5,3.0,.073,-4.1,1.0,-3.1,-0.6,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,17,1184,12.4,.543,.002,.440,10.7,17.1,13.9,3.9,1.3,6.4,18.3,15.2,0.3,1.5,1.8,.073,-4.1,1.0,-3.1,-0.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NJN (3 Yrs),NJN (3 Yrs),NJN (3 Yrs),NJN (3 Yrs),,126,29,1871,12.1,.534,.002,.432,10.5,17.4,13.9,3.7,1.2,6.4,17.8,15.2,0.2,2.3,2.6,.066,-4.3,0.9,-3.3,-0.6,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,8,0,65,18.8,.778,.000,.375,15.7,6.9,11.2,5.5,0.8,6.1,27.3,18.3,0.2,0.1,0.2,.182,-2.2,0.7,-1.5,0.0,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,3,0,42,18.6,.606,.000,1.167,11.8,21.4,16.8,10.4,3.8,5.5,24.8,13.8,0.1,0.1,0.2,.226,-1.9,5.1,3.3,0.1,
