Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2003-04,18,DET,NBA,C,34.0,0.0,159.0,5.8,22.3,0.262,0.0,0.3,0.0,5.8,22.0,0.266,0.262,4.8,8.2,0.583,3.8,11.0,14.8,2.4,2.4,5.2,4.5,11.3,16.5,69.0,88.0,
2004-05,19,DET,NBA,C,37.0,2.0,254.0,5.4,16.5,0.329,0.0,0.0,,5.4,16.5,0.329,0.329,3.7,5.2,0.708,0.7,8.7,9.3,1.5,0.4,3.7,3.5,6.7,14.5,75.0,100.0,
2005-06,20,2TM,NBA,C,55.0,1.0,767.0,8.5,16.6,0.509,0.0,0.1,0.0,8.5,16.5,0.513,0.509,2.0,3.6,0.56,3.1,7.6,10.7,2.9,1.0,5.5,3.6,6.5,18.9,98.0,103.0,
2005-06,20,DET,NBA,C,25.0,0.0,140.0,6.7,13.0,0.515,0.0,0.8,0.0,6.7,12.2,0.548,0.515,1.2,3.2,0.375,4.0,7.1,11.1,3.6,1.2,5.9,5.9,9.9,14.6,84.0,99.0,
2005-06,20,ORL,NBA,C,30.0,1.0,627.0,8.8,17.4,0.507,0.0,0.0,,8.8,17.4,0.507,0.507,2.2,3.6,0.595,2.9,7.7,10.7,2.8,1.0,5.4,3.1,5.8,19.9,101.0,103.0,
2006-07,21,ORL,NBA,PF,80.0,16.0,1913.0,7.0,15.3,0.454,0.0,0.0,0.0,7.0,15.3,0.455,0.454,3.9,6.4,0.613,4.0,8.2,12.2,2.5,1.2,3.9,3.5,6.1,17.8,98.0,101.0,
2007-08,22,MEM,NBA,C,70.0,64.0,1663.0,6.6,15.1,0.438,0.0,0.0,0.0,6.6,15.1,0.439,0.438,2.0,3.7,0.554,3.8,9.0,12.8,1.8,1.0,3.5,3.1,5.6,15.3,91.0,108.0,
2008-09,23,MEM,NBA,C,61.0,15.0,1034.0,7.1,13.7,0.515,0.0,0.0,,7.1,13.7,0.515,0.515,3.0,5.4,0.562,4.3,9.3,13.6,1.8,1.1,2.6,2.5,6.9,17.1,106.0,107.0,
2009-10,24,2TM,NBA,C,32.0,18.0,685.0,7.3,14.9,0.49,0.0,0.1,0.0,7.3,14.8,0.493,0.49,1.1,2.0,0.536,3.4,7.6,11.0,3.4,1.6,2.5,2.6,6.0,15.7,101.0,109.0,
2009-10,24,NYK,NBA,C,8.0,0.0,71.0,5.8,12.2,0.471,0.0,0.0,,5.8,12.2,0.471,0.471,0.0,0.0,,3.6,9.4,12.9,2.9,2.9,0.7,1.4,5.0,11.5,104.0,107.0,
2009-10,24,MIN,NBA,C,24.0,18.0,614.0,7.5,15.2,0.492,0.0,0.1,0.0,7.5,15.1,0.495,0.492,1.2,2.3,0.536,3.4,7.4,10.8,3.5,1.5,2.7,2.7,6.1,16.2,100.0,109.0,
2010-11,25,MIN,NBA,C,69.0,69.0,1686.0,8.0,17.1,0.469,0.0,0.0,,8.0,17.1,0.469,0.469,1.9,3.4,0.557,3.9,6.7,10.6,3.1,1.6,4.1,4.5,6.8,17.9,91.0,107.0,
2011-12,26,MIN,NBA,C,29.0,23.0,472.0,6.4,14.2,0.454,0.0,0.0,,6.4,14.2,0.454,0.454,1.7,4.0,0.432,3.8,6.8,10.6,1.9,1.0,2.7,3.5,6.4,14.6,88.0,106.0,
2012-13,27,BOS,NBA,C,1.0,0.0,5.0,0.0,10.5,0.0,0.0,0.0,,0.0,10.5,0.0,0.0,0.0,0.0,,0.0,10.5,10.5,0.0,0.0,0.0,20.9,10.5,0.0,0.0,105.0,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,468.0,208.0,8638.0,7.2,15.6,0.46,0.0,0.0,0.0,7.2,15.6,0.461,0.46,2.5,4.4,0.574,3.8,8.1,11.8,2.4,1.2,3.7,3.4,6.4,16.9,94.0,105.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIN (3 Yrs),MIN (3 Yrs),MIN (3 Yrs),MIN (3 Yrs),,122.0,110.0,2772.0,7.6,16.2,0.472,0.0,0.0,0.0,7.6,16.2,0.472,0.472,1.7,3.3,0.528,3.8,6.9,10.7,3.0,1.5,3.6,3.9,6.6,17.0,93.0,107.0,
DET (3 Yrs),DET (3 Yrs),DET (3 Yrs),DET (3 Yrs),,96.0,2.0,553.0,5.9,17.3,0.339,0.0,0.3,0.0,5.9,17.0,0.345,0.339,3.4,5.6,0.607,2.4,9.0,11.3,2.3,1.2,4.7,4.4,8.9,15.1,75.0,96.0,
