Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2013-14,20,SAC,NBA,SG,82.0,55.0,2187.0,7.7,0.485,0.437,0.211,2.7,9.5,6.1,5.8,1.0,0.7,11.5,16.9,-0.1,0.9,0.8,0.016,-2.9,-1.1,-4.0,-1.1,
2014-15,21,SAC,NBA,SG,82.0,82.0,2670.0,10.4,0.552,0.471,0.193,1.4,8.6,5.1,8.4,1.5,0.6,13.3,17.2,1.7,0.8,2.5,0.045,-1.3,-0.9,-2.2,-0.2,
2015-16,22,SAC,NBA,SG,68.0,53.0,1443.0,8.6,0.531,0.407,0.226,2.6,8.5,5.6,7.9,1.7,0.6,16.5,17.6,-0.4,0.7,0.3,0.01,-3.1,-0.7,-3.8,-0.7,
2016-17,23,SAC,NBA,SG,61.0,27.0,1176.0,9.8,0.538,0.406,0.222,1.9,10.7,6.3,6.9,1.2,0.5,11.9,20.1,-0.1,0.5,0.4,0.015,-2.5,-1.7,-4.2,-0.6,
2017-18,24,MEM,NBA,SG,56.0,17.0,1091.0,9.7,0.526,0.426,0.172,3.5,11.4,7.4,7.5,1.8,1.3,13.2,19.0,-0.2,0.7,0.5,0.023,-2.9,-1.0,-3.9,-0.5,
2018-19,25,SAC,NBA,SG,19.0,0.0,158.0,10.5,0.541,0.641,0.188,1.9,9.4,5.5,3.4,1.8,1.6,6.7,19.4,0.1,0.1,0.2,0.055,-2.1,-1.4,-3.5,-0.1,
2019-20,26,HOU,NBA,SF,71.0,23.0,1619.0,11.8,0.622,0.829,0.123,1.3,8.9,5.1,5.2,1.3,0.8,8.0,16.0,2.2,1.1,3.3,0.099,0.1,-0.6,-0.5,0.6,
2020-21,27,2TM,NBA,SG,53.0,5.0,905.0,8.5,0.523,0.767,0.145,1.7,10.5,6.0,6.4,1.2,0.9,9.8,20.4,-0.5,0.7,0.2,0.013,-2.7,-1.2,-3.9,-0.4,
2020-21,27,HOU,NBA,SG,32.0,4.0,537.0,8.3,0.5,0.741,0.143,2.1,11.4,6.6,7.8,1.8,0.5,10.5,21.1,-0.5,0.3,-0.2,-0.019,-3.4,-1.1,-4.5,-0.3,
2020-21,27,LAL,NBA,SG,21.0,1.0,368.0,8.8,0.559,0.809,0.149,1.2,9.1,5.2,4.3,0.4,1.5,8.5,19.4,0.1,0.4,0.5,0.061,-1.6,-1.4,-3.0,-0.1,
2021-22,28,POR,NBA,SG,64.0,6.0,1285.0,11.7,0.567,0.774,0.163,1.0,8.1,4.4,7.3,1.4,0.8,8.7,21.3,0.7,0.2,0.8,0.031,-0.7,-2.5,-3.2,-0.4,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,556.0,268.0,12534.0,9.8,0.543,0.56,0.183,2.0,9.3,5.6,6.9,1.4,0.7,11.6,18.1,3.4,5.6,9.0,0.035,-1.9,-1.1,-3.1,-3.4,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,40.0,1849.0,9.8,0.543,0.56,0.183,2.0,9.3,5.6,6.9,1.4,0.7,11.6,18.1,0.5,0.8,1.3,0.035,-1.9,-1.1,-3.1,-0.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAC (5 Yrs),SAC (5 Yrs),SAC (5 Yrs),SAC (5 Yrs),,312.0,217.0,7634.0,9.2,0.527,0.443,0.209,2.1,9.2,5.7,7.2,1.4,0.6,13.0,17.7,1.2,3.0,4.1,0.026,-2.3,-1.0,-3.4,-2.6,
HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),,103.0,27.0,2156.0,11.0,0.586,0.804,0.129,1.5,9.5,5.4,5.8,1.4,0.8,8.8,17.2,1.7,1.4,3.1,0.069,-0.8,-0.7,-1.5,0.3,
POR (1 Yr),POR (1 Yr),POR (1 Yr),POR (1 Yr),,64.0,6.0,1285.0,11.7,0.567,0.774,0.163,1.0,8.1,4.4,7.3,1.4,0.8,8.7,21.3,0.7,0.2,0.8,0.031,-0.7,-2.5,-3.2,-0.4,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,56.0,17.0,1091.0,9.7,0.526,0.426,0.172,3.5,11.4,7.4,7.5,1.8,1.3,13.2,19.0,-0.2,0.7,0.5,0.023,-2.9,-1.0,-3.9,-0.5,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,21.0,1.0,368.0,8.8,0.559,0.809,0.149,1.2,9.1,5.2,4.3,0.4,1.5,8.5,19.4,0.1,0.4,0.5,0.061,-1.6,-1.4,-3.0,-0.1,
