Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2004-05,19,ATL,NBA,SF,74,59,2050,4.8,10.6,.455,0.1,0.4,.174,4.7,10.2,.466,.458,2.9,4.2,.688,2.6,5.4,8.0,2.2,1.0,2.5,2.4,2.8,12.6,
2005-06,20,ATL,NBA,SF,80,73,2559,4.6,10.9,.425,0.5,1.5,.309,4.2,9.3,.444,.447,3.0,4.1,.719,2.5,5.0,7.5,2.7,0.9,2.9,2.3,3.7,12.7,
2006-07,21,ATL,NBA,SF,72,72,2647,5.9,13.5,.439,0.5,2.1,.250,5.4,11.4,.473,.458,3.6,5.3,.693,2.2,6.2,8.4,3.2,1.4,2.8,3.1,3.3,16.0,DPOY-21
2007-08,22,ATL,NBA,PF,81,81,2873,6.5,14.2,.457,0.3,1.2,.253,6.2,13.0,.477,.468,4.2,5.9,.710,2.0,6.3,8.4,3.4,1.5,2.8,3.1,3.4,17.5,DPOY-6
2008-09,23,ATL,NBA,PF,69,69,2421,6.2,12.6,.492,0.4,1.3,.299,5.8,11.3,.514,.508,3.1,5.3,.588,2.0,5.4,7.4,2.5,1.4,1.7,2.4,2.7,16.0,DPOY-16
2009-10,24,ATL,NBA,PF,81,81,2871,6.3,12.5,.505,0.0,0.1,.000,6.3,12.4,.508,.505,3.3,5.3,.618,2.8,6.0,8.8,4.3,1.6,2.2,2.5,3.0,15.9,"DPOY-2,DEF2"
2010-11,25,ATL,NBA,PF,77,77,2645,6.8,14.2,.477,0.7,2.1,.331,6.1,12.1,.503,.502,3.1,4.3,.725,1.8,7.1,8.9,3.5,1.3,1.6,2.7,3.0,17.3,DPOY-25
2011-12,26,ATL,NBA,PF,66,66,2329,7.8,17.0,.458,0.4,1.7,.257,7.4,15.3,.480,.470,3.1,5.0,.630,2.1,7.7,9.8,4.0,1.4,1.8,2.5,2.7,19.2,DPOY-10
2012-13,27,ATL,NBA,PF,76,76,2683,7.4,15.9,.465,0.8,2.7,.303,6.6,13.2,.498,.491,2.2,4.3,.517,1.8,6.8,8.6,4.3,1.3,1.8,3.0,2.3,17.8,
2013-14,28,DET,NBA,SF,77,76,2730,6.8,16.3,.419,0.9,3.5,.264,5.9,12.8,.462,.448,2.1,4.0,.532,1.3,5.5,6.9,3.3,1.4,1.5,2.6,2.6,16.7,
2014-15,29,2TM,NBA,PF,83,35,2300,6.5,15.4,.419,1.1,3.6,.316,5.4,11.9,.451,.456,2.0,4.0,.498,2.4,5.9,8.3,4.3,1.4,1.8,3.2,3.6,16.1,
2014-15,29,DET,NBA,PF,28,28,896,6.1,15.7,.391,0.4,1.5,.243,5.8,14.2,.407,.403,2.1,4.5,.468,2.1,6.0,8.1,5.3,1.5,1.9,2.9,3.3,14.7,
2014-15,29,HOU,NBA,PF,55,7,1404,6.7,15.3,.438,1.6,4.9,.330,5.1,10.4,.489,.491,1.9,3.7,.521,2.6,5.8,8.4,3.7,1.3,1.7,3.4,3.7,16.9,
2015-16,30,2TM,NBA,PF,55,7,880,5.2,14.3,.364,1.7,5.9,.287,3.5,8.4,.417,.423,1.5,2.7,.552,2.1,5.8,7.9,3.7,1.4,1.9,3.2,4.8,13.6,
2015-16,30,LAC,NBA,PF,32,1,459,5.4,14.1,.383,1.4,4.5,.310,4.0,9.6,.418,.433,2.0,3.3,.595,2.6,7.2,9.8,3.3,1.4,2.7,3.2,4.9,14.2,
2015-16,30,HOU,NBA,PF,23,6,421,5.0,14.5,.343,2.0,7.3,.271,3.0,7.2,.417,.411,1.0,2.1,.480,1.5,4.2,5.7,4.1,1.4,1.1,3.1,4.8,12.9,
2016-17,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2017-18,32,NOP,NBA,PF,3,0,12,3.0,12.0,.250,0.0,0.0,,3.0,12.0,.250,.250,0.0,0.0,,9.0,3.0,12.0,0.0,0.0,0.0,0.0,9.0,6.0,
13 Yrs,13 Yrs,13 Yrs,13 Yrs,,894,772,29000,6.3,14.0,.452,0.6,2.0,.285,5.8,12.0,.480,.472,2.9,4.7,.632,2.1,6.1,8.3,3.5,1.3,2.1,2.7,3.1,16.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL (9 Yrs),ATL (9 Yrs),ATL (9 Yrs),ATL (9 Yrs),,676,654,23078,6.3,13.5,.465,0.4,1.5,.283,5.9,12.1,.487,.480,3.2,4.9,.654,2.2,6.2,8.4,3.4,1.3,2.2,2.7,3.0,16.2,
DET (2 Yrs),DET (2 Yrs),DET (2 Yrs),DET (2 Yrs),,105,104,3626,6.7,16.1,.413,0.8,3.0,.262,5.9,13.1,.447,.437,2.1,4.1,.515,1.5,5.6,7.2,3.8,1.4,1.6,2.7,2.8,16.2,
HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),,78,13,1825,6.3,15.1,.417,1.7,5.4,.312,4.6,9.6,.476,.473,1.7,3.3,.515,2.3,5.5,7.8,3.8,1.3,1.6,3.4,4.0,16.0,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,32,1,459,5.4,14.1,.383,1.4,4.5,.310,4.0,9.6,.418,.433,2.0,3.3,.595,2.6,7.2,9.8,3.3,1.4,2.7,3.2,4.9,14.2,
NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),,3,0,12,3.0,12.0,.250,0.0,0.0,,3.0,12.0,.250,.250,0.0,0.0,,9.0,3.0,12.0,0.0,0.0,0.0,0.0,9.0,6.0,
