Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2003-04,19,DEN,NBA,SF,4.0,4.0,143.0,7.7,23.5,0.328,0.7,4.0,0.182,7.0,19.5,0.358,0.344,5.9,7.3,0.8,2.6,9.6,12.1,4.0,1.8,0.0,6.2,4.0,22.0,81.0,102.0,
2004-05,20,DEN,NBA,SF,5.0,5.0,180.0,10.3,24.4,0.422,0.0,0.3,0.0,10.3,24.1,0.427,0.422,7.6,9.4,0.813,4.1,3.8,7.9,2.9,0.9,0.3,3.8,5.9,28.2,99.0,112.0,
2005-06,21,DEN,NBA,SF,5.0,5.0,193.0,8.9,26.8,0.333,0.0,1.1,0.0,8.9,25.7,0.347,0.333,10.5,14.1,0.75,3.2,5.7,8.9,3.8,1.1,0.3,4.1,5.4,28.4,91.0,105.0,
2006-07,22,DEN,NBA,SF,5.0,5.0,210.0,12.3,25.6,0.48,2.3,4.7,0.5,9.9,20.9,0.475,0.526,8.1,10.2,0.795,4.7,6.5,11.2,1.6,1.3,0.0,5.0,3.1,35.0,111.0,109.0,
2007-08,23,DEN,NBA,SF,4.0,4.0,146.0,10.8,29.7,0.364,0.7,2.7,0.25,10.1,27.0,0.375,0.375,8.1,9.8,0.828,6.4,6.4,12.8,2.7,0.7,0.3,4.1,5.7,30.4,99.0,120.0,
2008-09,24,DEN,NBA,SF,16.0,16.0,612.0,12.4,27.3,0.453,2.0,5.6,0.364,10.4,21.7,0.477,0.491,10.1,12.2,0.826,2.2,5.7,7.9,5.5,2.4,0.8,3.1,5.1,36.9,116.0,108.0,
2009-10,25,DEN,NBA,SF,6.0,6.0,254.0,12.6,27.2,0.464,1.2,3.7,0.316,11.4,23.4,0.487,0.486,9.8,11.2,0.877,2.8,7.3,10.0,3.9,2.4,0.6,4.1,5.1,36.2,112.0,114.0,
2010-11,26,NYK,NBA,SF,4.0,4.0,156.0,11.1,29.5,0.375,3.0,8.7,0.346,8.1,20.8,0.387,0.426,9.7,11.4,0.853,4.4,9.4,13.8,6.4,1.7,1.0,4.4,5.4,34.9,108.0,106.0,
2011-12,27,NYK,NBA,SF,5.0,5.0,204.0,14.1,33.6,0.419,1.1,4.9,0.222,13.0,28.7,0.453,0.435,8.4,11.1,0.756,3.5,7.6,11.1,3.0,1.6,0.3,3.8,5.7,37.6,103.0,110.0,
2012-13,28,NYK,NBA,PF,12.0,12.0,481.0,14.5,35.7,0.406,2.0,6.6,0.298,12.6,29.1,0.431,0.434,8.9,10.0,0.885,1.3,7.8,9.1,2.2,1.5,0.2,3.6,5.3,39.9,100.0,100.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,33,OKC,NBA,PF,6.0,6.0,194.0,6.8,18.2,0.375,1.5,7.1,0.214,5.3,11.1,0.477,0.417,2.8,3.8,0.733,0.8,7.8,8.6,0.5,2.5,1.0,1.5,3.5,18.0,90.0,106.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-20,35,POR,NBA,PF,5.0,5.0,176.0,7.5,18.2,0.412,2.1,5.1,0.421,5.4,13.1,0.408,0.471,3.2,3.7,0.857,0.3,6.4,6.7,2.7,1.3,0.5,3.5,5.4,20.3,94.0,115.0,
2020-21,36,POR,NBA,PF,6.0,0.0,143.0,8.8,21.2,0.417,4.9,13.1,0.378,3.9,8.1,0.478,0.533,3.5,3.9,0.909,0.7,6.0,6.7,3.2,0.7,0.4,2.5,5.3,26.1,111.0,125.0,
13 Yrs,13 Yrs,13 Yrs,13 Yrs,,83.0,77.0,3092.0,11.3,27.2,0.414,1.7,5.3,0.324,9.6,21.9,0.436,0.446,8.0,9.7,0.826,2.6,6.8,9.4,3.4,1.7,0.5,3.7,5.0,32.2,104.0,109.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (7 Yrs),DEN (7 Yrs),DEN (7 Yrs),DEN (7 Yrs),,45.0,45.0,1738.0,11.3,26.6,0.424,1.3,3.8,0.339,10.0,22.9,0.438,0.448,9.1,11.1,0.818,3.3,6.2,9.5,4.0,1.8,0.5,4.0,5.0,33.0,106.0,110.0,
NYK (3 Yrs),NYK (3 Yrs),NYK (3 Yrs),NYK (3 Yrs),,21.0,21.0,841.0,13.7,34.0,0.404,2.0,6.6,0.297,11.8,27.4,0.43,0.433,8.9,10.5,0.846,2.4,8.1,10.5,3.2,1.6,0.4,3.8,5.4,38.4,102.0,104.0,
POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),,11.0,5.0,319.0,8.1,19.5,0.414,3.3,8.5,0.393,4.7,11.0,0.431,0.5,3.3,3.8,0.88,0.5,6.2,6.7,2.9,1.1,0.5,3.0,5.3,22.8,102.0,120.0,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,6.0,6.0,194.0,6.8,18.2,0.375,1.5,7.1,0.214,5.3,11.1,0.477,0.417,2.8,3.8,0.733,0.8,7.8,8.6,0.5,2.5,1.0,1.5,3.5,18.0,90.0,106.0,
