Season,Team,Lg,Salary
2011-12,Denver Nuggets,NBA,"$1,254,720"
2012-13,Denver Nuggets,NBA,"$1,348,800"
2013-14,Denver Nuggets,NBA,"$1,367,640"
2014-15,Denver Nuggets,NBA,"$2,249,768"
2015-16,Denver Nuggets,NBA,"$11,235,955"
2016-17,Denver Nuggets,NBA,"$12,078,652"
2017-18,Denver Nuggets,NBA,"$12,921,348"
2018-19,Brooklyn Nets,NBA,"$13,764,045"
2018-19,Houston Rockets,NBA,"$917,272"
Career,(may be incomplete),,"$57,138,200"
