Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2004-05,24,MIA,NBA,PG,15.0,0.0,264.0,12.7,0.571,0.218,0.241,0.5,6.1,3.6,16.4,1.2,0.3,12.7,20.0,0.3,0.3,0.6,0.111,-1.0,0.7,-0.3,0.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07,26,ORL,NBA,SG,4.0,0.0,65.0,16.9,0.525,0.12,0.24,1.9,10.9,6.4,14.4,1.7,1.3,6.7,22.0,0.1,0.0,0.1,0.08,0.2,1.8,2.0,0.1,
2007-08,27,ORL,NBA,PG,10.0,0.0,148.0,12.5,0.527,0.411,0.268,1.6,6.2,4.0,8.0,2.2,0.5,8.7,22.1,0.2,0.1,0.3,0.09,-1.3,0.8,-0.6,0.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,31,BOS,NBA,SG,20.0,0.0,212.0,9.9,0.558,0.583,0.063,1.2,7.0,4.2,11.1,1.5,1.5,5.7,12.1,0.3,0.3,0.5,0.119,-1.2,2.7,1.5,0.2,
2012-13,32,MEM,NBA,PG,14.0,0.0,114.0,4.4,0.507,0.542,0.25,0.0,5.5,2.6,5.6,0.5,0.0,10.1,12.1,0.0,0.0,0.1,0.032,-4.9,-0.7,-5.5,-0.1,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,63.0,0.0,803.0,11.1,0.547,0.358,0.213,0.9,6.7,3.9,11.8,1.4,0.7,9.6,17.3,0.9,0.7,1.6,0.095,-1.5,1.1,-0.4,0.3,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,1045.0,11.1,0.547,0.358,0.213,0.9,6.7,3.9,11.8,1.4,0.7,9.6,17.3,1.2,0.9,2.1,0.095,-1.5,1.1,-0.4,0.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORL (2 Yrs),ORL (2 Yrs),ORL (2 Yrs),ORL (2 Yrs),,14.0,0.0,213.0,13.9,0.526,0.321,0.259,1.7,7.7,4.7,10.0,2.1,0.7,8.1,22.1,0.3,0.1,0.4,0.087,-0.9,1.1,0.2,0.1,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,20.0,0.0,212.0,9.9,0.558,0.583,0.063,1.2,7.0,4.2,11.1,1.5,1.5,5.7,12.1,0.3,0.3,0.5,0.119,-1.2,2.7,1.5,0.2,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,15.0,0.0,264.0,12.7,0.571,0.218,0.241,0.5,6.1,3.6,16.4,1.2,0.3,12.7,20.0,0.3,0.3,0.6,0.111,-1.0,0.7,-0.3,0.1,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,14.0,0.0,114.0,4.4,0.507,0.542,0.25,0.0,5.5,2.6,5.6,0.5,0.0,10.1,12.1,0.0,0.0,0.1,0.032,-4.9,-0.7,-5.5,-0.1,
