Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2003-04,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2004-05,24,TOR,NBA,C,82,0,1553,5.7,10.7,.533,0.9,2.1,.424,4.8,8.6,.561,.576,1.3,1.6,.789,2.5,4.1,6.6,1.1,0.9,0.4,0.9,5.1,13.7,
2005-06,25,TOR,NBA,PF,78,6,1710,4.4,9.8,.448,2.1,5.1,.420,2.3,4.7,.478,.557,1.3,1.6,.829,1.8,4.2,6.0,1.2,1.0,0.7,0.7,4.5,12.3,
2006-07,26,SAS,NBA,PF,56,0,653,5.8,13.1,.447,2.0,5.2,.383,3.9,7.9,.490,.523,1.5,2.1,.711,3.5,5.1,8.6,1.2,0.9,0.6,1.4,3.7,15.2,
2007-08,27,SAS,NBA,PF,68,3,853,5.1,12.3,.416,1.9,5.8,.336,3.2,6.5,.487,.495,1.6,1.9,.864,2.2,5.9,8.1,1.4,0.6,0.7,1.6,4.7,13.8,
2008-09,28,SAS,NBA,PF,81,67,1928,5.0,10.0,.496,2.2,5.0,.440,2.8,5.0,.552,.606,0.3,0.4,.739,1.8,5.4,7.2,1.5,0.9,0.5,0.7,3.5,12.5,
2009-10,29,SAS,NBA,PF,65,8,1161,5.1,11.5,.446,2.8,7.2,.390,2.4,4.4,.539,.567,1.1,1.5,.729,1.6,5.0,6.6,2.1,0.9,0.7,1.2,3.4,14.2,
2010-11,30,SAS,NBA,PF,66,1,1432,4.3,9.3,.464,2.6,5.8,.457,1.7,3.5,.475,.605,0.8,1.1,.744,1.5,4.5,6.0,1.5,0.7,0.5,0.7,2.8,12.1,6MOY-15
2011-12,31,SAS,NBA,PF,65,2,1326,4.2,9.5,.440,2.9,6.8,.420,1.3,2.7,.490,.590,0.4,0.6,.762,0.8,5.0,5.8,1.7,0.4,0.6,0.4,1.8,11.6,
2012-13,32,SAS,NBA,PF,68,4,909,4.4,9.1,.487,2.1,4.8,.442,2.3,4.4,.536,.602,0.4,0.6,.733,1.0,4.1,5.1,1.4,0.7,0.8,0.6,3.4,11.4,
2013-14,33,SAS,NBA,PF,61,0,690,3.8,8.6,.445,2.2,5.1,.429,1.6,3.4,.470,.573,0.5,0.6,.750,0.8,5.9,6.8,1.6,0.8,0.6,0.8,2.6,10.3,
2014-15,34,SAS,NBA,PF,72,19,935,3.6,8.9,.409,1.8,4.9,.365,1.8,4.0,.462,.509,1.2,1.4,.811,1.1,3.3,4.4,1.8,0.4,0.5,0.4,2.5,10.2,
2015-16,35,SAS,NBA,C,30,2,206,5.1,10.0,.509,2.6,5.9,.441,2.4,4.0,.609,.640,0.5,0.7,.750,0.5,4.2,4.7,1.6,1.0,0.2,0.5,2.8,13.3,
12 Yrs,12 Yrs,12 Yrs,12 Yrs,,792,112,13356,4.7,10.2,.464,2.1,5.2,.414,2.6,5.0,.516,.570,0.9,1.2,.780,1.7,4.7,6.4,1.5,0.8,0.6,0.8,3.5,12.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAS (10 Yrs),SAS (10 Yrs),SAS (10 Yrs),SAS (10 Yrs),,632,106,10093,4.6,10.1,.456,2.3,5.7,.413,2.3,4.5,.510,.571,0.8,1.0,.765,1.5,4.9,6.4,1.6,0.7,0.6,0.8,3.1,12.3,
TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),,160,6,3263,5.0,10.3,.490,1.6,3.7,.421,3.5,6.6,.529,.566,1.3,1.6,.810,2.1,4.1,6.3,1.1,1.0,0.6,0.8,4.8,12.9,
