Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2004-05,22,CLE,NBA,PF,54,0,863,17.0,.534,.010,.658,14.6,20.7,17.6,4.9,2.5,3.3,9.5,14.4,1.5,1.4,3.0,.164,-0.4,0.6,0.2,0.5,
2005-06,23,CLE,NBA,C,48,4,760,14.8,.541,.007,.793,11.9,24.8,18.3,4.0,2.2,1.9,11.8,14.0,1.1,1.3,2.3,.146,-1.5,0.7,-0.8,0.2,
2006-07,24,CLE,NBA,C,81,6,1932,14.4,.527,.022,.668,11.2,21.8,16.4,6.0,2.1,2.1,11.4,13.7,2.6,4.0,6.6,.164,-1.8,1.8,0.0,1.0,
2007-08,25,CLE,NBA,C,48,13,1320,12.0,.485,.007,.278,11.2,23.6,17.2,6.3,1.5,1.6,15.1,13.4,0.5,1.9,2.4,.086,-2.7,0.1,-2.6,-0.2,
2008-09,26,CLE,NBA,PF,81,42,2306,14.6,.565,.004,.496,8.9,20.6,15.0,5.4,1.8,2.3,11.5,14.2,3.3,4.7,8.0,.166,-1.0,1.6,0.6,1.5,DPOY-13
2009-10,27,CLE,NBA,PF,76,7,2166,15.8,.598,.011,.375,10.9,20.4,15.9,6.1,1.7,2.4,11.0,13.1,4.3,3.8,8.1,.179,0.1,1.2,1.3,1.8,"DPOY-9,6MOY-3,DEF2"
2010-11,28,CLE,NBA,C,31,31,994,15.2,.560,.009,.375,11.0,24.1,17.4,7.4,1.4,2.9,13.7,13.3,1.3,0.9,2.2,.105,-0.9,0.1,-0.8,0.3,
2011-12,29,CLE,NBA,C,25,25,785,18.9,.542,.018,.288,15.2,26.8,20.8,9.7,2.3,1.6,15.2,16.9,1.2,0.9,2.1,.131,1.3,-0.2,1.1,0.6,
2012-13,30,CLE,NBA,C,25,25,901,21.7,.529,.017,.353,16.9,30.1,23.2,15.4,2.1,1.3,11.6,18.7,2.2,1.1,3.3,.173,3.8,-0.1,3.7,1.3,
2013-14,31,CLE,NBA,C,65,29,1800,17.0,.527,.015,.294,11.4,28.2,19.6,12.2,2.0,1.8,12.2,14.6,2.7,2.7,5.4,.144,0.3,1.1,1.4,1.6,
2014-15,32,CLE,NBA,C,26,26,636,17.7,.580,.010,.225,10.4,20.1,15.3,9.1,1.6,2.0,13.7,18.1,1.2,0.7,1.9,.145,0.6,0.0,0.6,0.4,
2015-16,33,2TM,NBA,C,53,0,496,11.1,.473,.008,.403,8.5,22.8,15.8,9.8,1.6,1.6,13.1,15.0,0.3,0.8,1.0,.101,-3.5,0.6,-2.9,-0.1,
2015-16,33,CLE,NBA,C,31,0,310,11.2,.469,.013,.276,8.8,24.3,16.6,9.3,1.8,1.3,15.8,14.8,0.1,0.5,0.6,.089,-3.4,1.0,-2.4,0.0,
2015-16,33,GSW,NBA,C,22,0,186,11.0,.477,.000,.604,8.0,20.2,14.5,10.5,1.3,2.0,9.0,15.5,0.2,0.3,0.5,.120,-3.7,0.1,-3.6,-0.1,
2016-17,34,GSW,NBA,C,14,1,92,9.4,.478,.000,.786,15.3,16.8,16.1,13.0,1.6,2.6,29.8,12.6,0.0,0.1,0.2,.097,-4.7,0.5,-4.2,-0.1,
2017-18,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2018-19,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
