Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2011-12,19,CLE,NBA,PG,51.0,51.0,1558.0,8.1,17.3,0.469,1.7,4.2,0.399,6.4,13.0,0.491,0.517,4.0,4.5,0.872,1.0,3.4,4.4,6.4,1.2,0.5,3.7,2.5,21.8,ROY-1
2012-13,20,CLE,NBA,PG,59.0,59.0,2048.0,8.5,18.8,0.452,1.9,4.9,0.391,6.6,13.9,0.474,0.503,4.4,5.1,0.855,0.6,3.2,3.8,6.2,1.6,0.4,3.4,2.6,23.3,AS
2013-14,21,CLE,NBA,PG,71.0,71.0,2496.0,7.7,17.8,0.43,1.8,5.0,0.358,5.9,12.9,0.458,0.48,4.2,4.9,0.861,0.7,3.0,3.7,6.2,1.6,0.3,2.7,2.4,21.3,AS
2014-15,22,CLE,NBA,PG,75.0,75.0,2730.0,7.6,16.3,0.468,2.1,5.0,0.415,5.6,11.3,0.491,0.532,4.2,4.8,0.863,0.7,2.4,3.1,5.1,1.5,0.3,2.5,1.9,21.5,"AS,NBA3"
2015-16,23,CLE,NBA,PG,53.0,53.0,1667.0,8.5,19.0,0.448,1.8,5.7,0.321,6.7,13.3,0.502,0.496,3.6,4.1,0.885,1.0,2.4,3.4,5.4,1.2,0.4,2.7,2.3,22.5,
2016-17,24,CLE,NBA,PG,72.0,72.0,2525.0,9.6,20.2,0.473,2.5,6.3,0.401,7.0,14.0,0.505,0.535,4.2,4.7,0.905,0.7,2.5,3.3,6.0,1.2,0.3,2.6,2.2,25.9,AS
2017-18,25,BOS,NBA,PG,60.0,60.0,1931.0,10.0,20.3,0.491,3.1,7.6,0.408,6.9,12.7,0.541,0.568,4.3,4.9,0.889,0.6,3.6,4.2,5.7,1.2,0.3,2.6,2.3,27.3,AS
2018-19,26,BOS,NBA,PG,67.0,67.0,2214.0,9.8,20.2,0.487,2.8,7.1,0.401,7.0,13.1,0.533,0.557,3.5,4.0,0.873,1.2,4.3,5.4,7.5,1.7,0.6,2.8,2.7,26.0,"AS,NBA2"
2019-20,27,BRK,NBA,PG,20.0,20.0,658.0,10.9,22.8,0.478,3.1,7.8,0.394,7.8,15.0,0.522,0.546,5.1,5.6,0.922,1.2,4.4,5.6,7.0,1.5,0.5,2.8,2.9,30.0,
2020-21,28,BRK,NBA,PG,54.0,54.0,1886.0,10.5,20.7,0.506,2.9,7.2,0.402,7.6,13.5,0.561,0.576,3.8,4.2,0.922,1.0,3.9,4.9,6.2,1.5,0.7,2.5,2.7,27.7,"AS,NBA3"
2021-22,29,BRK,NBA,PG,29.0,29.0,1091.0,9.5,20.3,0.469,3.3,7.9,0.418,6.2,12.4,0.501,0.55,3.9,4.3,0.915,0.5,3.7,4.2,5.5,1.4,0.6,2.4,2.7,26.3,
