Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2009-10,21,ATL,NBA,PG,71.0,3.0,719.0,4.5,11.4,0.396,0.4,1.6,0.219,4.2,9.8,0.426,0.412,2.1,2.5,0.837,0.3,3.1,3.4,6.1,1.7,0.6,2.5,4.1,11.4,
2010-11,22,ATL,NBA,PG,70.0,7.0,963.0,5.0,11.4,0.438,0.7,1.8,0.375,4.3,9.6,0.449,0.467,2.9,3.6,0.794,0.4,3.4,3.8,5.2,1.7,0.9,2.4,3.1,13.5,
2011-12,23,ATL,NBA,PG,66.0,66.0,2183.0,5.3,11.1,0.476,0.8,2.5,0.342,4.4,8.6,0.514,0.514,2.3,3.1,0.757,0.3,2.3,2.6,5.3,1.7,0.6,2.2,2.4,13.7,
2012-13,24,ATL,NBA,PG,80.0,78.0,2628.0,6.0,13.3,0.451,1.2,3.4,0.359,4.8,9.9,0.482,0.496,2.7,3.1,0.881,0.3,2.1,2.5,7.9,1.6,0.4,3.2,2.5,16.0,
2013-14,25,ATL,NBA,PG,79.0,79.0,2542.0,6.5,14.7,0.438,1.0,3.2,0.329,5.4,11.5,0.469,0.474,4.5,5.3,0.846,0.5,2.5,2.9,7.5,1.3,0.2,3.3,2.2,18.5,
2014-15,26,ATL,NBA,PG,73.0,72.0,2228.0,6.6,14.3,0.46,1.1,3.3,0.343,5.4,11.0,0.496,0.5,4.4,5.2,0.862,0.5,2.5,3.0,8.3,2.0,0.5,3.3,2.2,18.8,AS
2015-16,27,ATL,NBA,PG,79.0,78.0,2255.0,6.9,15.8,0.439,1.8,4.4,0.401,5.2,11.4,0.454,0.495,4.2,5.0,0.837,0.5,2.9,3.4,7.5,1.5,0.4,3.5,2.7,19.8,
2016-17,28,IND,NBA,PG,82.0,82.0,2657.0,5.4,12.3,0.442,1.2,3.4,0.357,4.2,8.9,0.475,0.492,4.9,5.6,0.867,0.4,4.0,4.5,8.7,1.4,0.4,2.9,2.2,17.0,
2017-18,29,MIN,NBA,PG,70.0,70.0,2311.0,5.5,12.4,0.446,1.3,3.6,0.368,4.2,8.8,0.477,0.499,3.1,3.7,0.845,0.4,2.9,3.3,7.7,1.6,0.4,2.8,2.7,15.5,
2018-19,30,MIN,NBA,PG,42.0,41.0,1264.0,5.0,11.8,0.423,1.0,3.0,0.333,4.0,8.9,0.453,0.465,3.5,4.4,0.804,0.5,2.6,3.0,9.8,1.2,0.5,2.8,2.6,14.5,
2019-20,31,2TM,NBA,PG,59.0,17.0,1464.0,5.2,12.0,0.436,1.1,2.9,0.368,4.2,9.1,0.457,0.48,4.2,4.8,0.873,0.7,2.8,3.5,7.6,1.1,0.5,2.9,2.6,15.8,
2019-20,31,MIN,NBA,PG,34.0,13.0,945.0,5.5,12.3,0.448,1.3,3.3,0.379,4.3,9.0,0.473,0.498,4.8,5.5,0.868,0.6,2.8,3.4,7.9,1.0,0.5,2.9,2.7,17.1,
