Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2007-08,20,NYK,NBA,SF,35,16,685,5.6,12.7,.438,0.5,1.6,.300,5.1,11.1,.458,.457,1.8,2.8,.630,2.0,4.7,6.7,1.7,0.8,0.8,1.4,4.4,13.4,
2008-09,21,NYK,NBA,SF,82,70,2735,6.0,13.9,.432,1.4,4.1,.328,4.6,9.7,.476,.481,2.3,2.8,.795,1.2,4.7,5.9,2.2,0.9,1.0,1.8,3.3,15.6,
2009-10,22,NYK,NBA,SG,65,64,2320,6.4,13.3,.479,0.6,2.3,.267,5.8,11.0,.524,.502,2.0,2.5,.806,1.4,4.0,5.4,2.1,0.7,0.8,1.7,2.9,15.4,
2010-11,23,2TM,NBA,SF,72,49,2401,6.4,14.3,.450,1.7,4.8,.350,4.8,9.5,.501,.509,1.9,2.4,.807,1.1,5.0,6.1,1.8,0.7,1.4,1.6,3.0,16.5,
2010-11,23,NYK,NBA,SF,51,30,1759,6.7,14.6,.461,1.8,5.0,.351,5.0,9.6,.518,.521,2.0,2.4,.807,1.3,4.9,6.2,1.8,0.7,1.4,1.4,3.1,17.2,
2010-11,23,DEN,NBA,SF,21,19,642,5.7,13.5,.419,1.5,4.2,.347,4.2,9.3,.452,.473,1.9,2.4,.810,0.7,5.2,5.9,1.9,0.8,1.3,2.1,2.6,14.7,
2011-12,24,DEN,NBA,SF,8,6,215,5.2,13.2,.392,0.5,2.0,.250,4.7,11.2,.418,.411,1.7,2.0,.833,1.0,5.9,6.9,2.8,1.0,1.0,3.0,3.0,12.6,
2012-13,25,DEN,NBA,PF,43,8,1079,7.0,15.2,.462,1.7,4.2,.413,5.3,11.0,.480,.519,2.9,3.7,.793,1.5,5.8,7.3,1.9,1.5,0.4,2.0,4.0,18.7,
2013-14,26,DEN,NBA,SF,62,55,1927,5.7,13.8,.416,2.3,6.6,.348,3.5,7.2,.478,.499,2.1,2.8,.724,1.1,4.4,5.5,2.1,0.9,0.6,1.5,3.6,15.8,
2014-15,27,DEN,NBA,SF,78,75,2471,6.1,14.2,.429,2.0,5.9,.342,4.1,8.3,.490,.500,1.6,2.1,.775,1.4,5.5,6.9,2.0,0.8,0.4,1.6,3.4,15.8,
2015-16,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2016-17,29,DEN,NBA,SF,71,33,2197,7.1,15.4,.461,1.8,5.3,.337,5.3,10.0,.527,.520,2.3,3.2,.727,1.7,5.8,7.5,2.3,0.8,0.5,1.9,2.8,18.3,
