Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2003-04,21,ATL,NBA,SG,76,37,1919,3.9,8.6,.447,0.2,0.7,.231,3.7,7.9,.467,.457,1.5,2.6,.602,3.1,6.4,9.4,5.0,1.6,1.0,3.5,5.3,9.4,93,107,
2004-05,22,ATL,NBA,SG,66,25,1201,5.4,12.9,.422,0.4,2.2,.180,5.0,10.7,.471,.437,2.5,3.4,.740,2.4,5.1,7.4,6.5,1.6,0.8,3.8,5.4,13.7,95,112,
2005-06,23,PHO,NBA,PF,81,70,2874,7.8,14.9,.526,0.1,0.5,.267,7.7,14.3,.536,.531,3.0,4.1,.731,2.8,7.0,9.7,8.8,1.0,1.5,3.3,4.5,18.8,115,106,MIP-1
2006-07,24,PHO,NBA,PF,73,59,2268,6.8,12.6,.538,0.3,1.0,.333,6.4,11.6,.555,.551,1.8,2.7,.683,2.0,5.0,7.0,7.8,0.6,0.8,3.4,3.9,15.7,111,109,
2007-08,25,PHO,NBA,PF,82,19,2308,6.6,13.9,.477,0.3,0.9,.317,6.3,13.0,.488,.487,2.1,2.8,.744,2.1,6.0,8.1,6.8,1.3,0.8,3.3,3.6,15.6,103,109,
2008-09,26,2TM,NBA,PF,81,59,2754,8.7,17.2,.507,1.5,3.5,.414,7.2,13.6,.531,.549,2.0,2.9,.687,2.3,6.1,8.4,6.5,1.2,1.0,4.2,3.9,20.8,105,109,
2008-09,26,PHO,NBA,PF,22,0,538,7.4,13.1,.567,0.5,1.3,.357,7.0,11.8,.591,.585,1.7,2.4,.692,2.2,5.6,7.8,4.3,1.0,0.8,3.4,3.6,17.0,109,114,
2008-09,26,CHA,NBA,PF,59,59,2216,9.0,18.2,.495,1.7,4.1,.419,7.3,14.1,.517,.542,2.0,3.0,.686,2.3,6.2,8.5,7.0,1.2,1.1,4.4,4.0,21.8,105,107,
2009-10,27,CHA,NBA,PF,82,82,2906,6.8,14.1,.483,1.2,3.8,.320,5.6,10.4,.541,.525,2.1,2.7,.769,2.4,5.4,7.8,5.9,1.1,1.0,3.3,4.0,16.9,107,105,
2010-11,28,CHA,NBA,PF,82,82,2778,7.3,14.9,.492,1.5,4.4,.345,5.8,10.6,.553,.543,1.6,2.4,.683,2.0,6.0,8.0,6.5,1.4,0.9,3.2,3.7,17.8,107,109,
2011-12,29,2TM,NBA,PF,57,35,1424,5.7,12.9,.444,1.1,3.6,.313,4.6,9.3,.496,.489,0.8,1.3,.629,2.6,7.7,10.3,7.5,1.3,0.9,4.1,4.6,13.4,95,108,
2011-12,29,CHA,NBA,PF,37,28,1018,6.0,14.6,.410,1.2,4.5,.267,4.8,10.2,.472,.451,0.9,1.4,.630,2.4,7.7,10.1,8.2,1.0,1.0,4.3,3.7,14.1,89,111,
2011-12,29,SAS,NBA,PF,20,7,406,5.1,8.7,.588,1.0,1.7,.615,4.1,7.0,.582,.647,0.6,1.0,.625,2.9,7.9,10.8,6.0,1.8,0.8,3.6,6.9,11.8,113,102,
2012-13,30,SAS,NBA,PF,75,20,1709,5.3,9.9,.539,0.9,2.3,.385,4.4,7.6,.587,.584,1.4,1.9,.723,2.0,5.6,7.6,5.4,1.6,0.8,2.5,4.3,13.0,113,103,
2013-14,31,SAS,NBA,PF,79,24,1974,7.7,14.8,.521,1.2,2.9,.402,6.6,12.0,.549,.559,1.7,2.4,.739,1.9,6.5,8.3,5.7,1.1,0.8,3.1,3.6,18.4,109,104,
2014-15,32,SAS,NBA,PF,81,15,1984,7.5,16.3,.460,1.4,4.4,.320,6.1,11.9,.512,.503,1.9,2.4,.774,2.0,7.0,9.0,6.0,0.9,0.6,3.3,3.8,18.3,103,105,
2015-16,33,SAS,NBA,PF,76,4,1386,7.5,14.1,.527,0.9,2.5,.362,6.5,11.6,.564,.560,2.1,2.8,.737,2.1,6.5,8.6,6.5,1.0,0.8,3.6,3.8,17.9,109,102,6MOY-12
2016-17,34,UTA,NBA,PF,73,33,1283,6.0,13.4,.446,0.8,3.3,.247,5.1,10.1,.512,.477,1.1,1.4,.743,1.9,4.6,6.5,6.9,0.7,0.4,3.6,3.4,13.8,99,109,
2017-18,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
14 Yrs,14 Yrs,14 Yrs,14 Yrs,,1064,564,28768,6.8,13.9,.493,0.9,2.5,.336,6.0,11.3,.529,.524,1.9,2.6,.717,2.3,6.1,8.3,6.6,1.2,0.9,3.4,4.1,16.4,106,107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAS (5 Yrs),SAS (5 Yrs),SAS (5 Yrs),SAS (5 Yrs),,331,70,7459,6.9,13.6,.508,1.1,3.0,.367,5.8,10.6,.548,.549,1.7,2.3,.743,2.0,6.5,8.5,5.9,1.2,0.7,3.1,4.0,16.7,108,104,
CHA (4 Yrs),CHA (4 Yrs),CHA (4 Yrs),CHA (4 Yrs),,260,251,8918,7.4,15.4,.481,1.4,4.1,.346,6.0,11.3,.530,.527,1.8,2.5,.711,2.3,6.0,8.3,6.6,1.2,1.0,3.6,3.9,18.1,104,107,
PHO (4 Yrs),PHO (4 Yrs),PHO (4 Yrs),PHO (4 Yrs),,258,148,7988,7.2,13.8,.517,0.3,0.8,.315,6.9,13.0,.530,.527,2.3,3.2,.721,2.3,6.0,8.4,7.6,1.0,1.1,3.3,4.0,16.9,110,108,
ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),,142,62,3120,4.5,10.3,.435,0.3,1.3,.197,4.2,9.0,.469,.447,1.9,2.9,.665,2.8,5.9,8.7,5.6,1.6,0.9,3.6,5.3,11.1,94,109,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,73,33,1283,6.0,13.4,.446,0.8,3.3,.247,5.1,10.1,.512,.477,1.1,1.4,.743,1.9,4.6,6.5,6.9,0.7,0.4,3.6,3.4,13.8,99,109,
