Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2000-01,21,PHO,NBA,C,57.0,39.0,947.0,3.8,8.2,0.47,0.0,0.0,,3.8,8.2,0.47,0.47,2.1,3.5,0.593,3.2,6.0,9.2,0.7,0.4,2.1,2.5,5.2,9.7,
2001-02,22,PHO,NBA,C,67.0,47.0,1582.0,4.3,9.1,0.475,0.0,0.0,0.0,4.3,9.1,0.476,0.475,2.5,3.6,0.698,3.0,5.6,8.5,0.5,0.5,1.6,1.8,4.4,11.2,
2002-03,23,PHO,NBA,C,33.0,27.0,543.0,4.0,9.0,0.452,0.0,0.0,,4.0,9.0,0.452,0.452,2.6,3.8,0.672,3.0,5.1,8.1,0.9,0.4,1.1,1.7,5.3,10.7,
2003-04,24,MEM,NBA,C,40.0,28.0,533.0,4.5,9.0,0.504,0.0,0.0,,4.5,9.0,0.504,0.504,2.4,4.1,0.59,2.5,6.1,8.6,1.2,0.6,1.5,1.6,5.3,11.5,
2004-05,25,MEM,NBA,C,31.0,1.0,278.0,4.1,8.3,0.5,0.0,0.0,,4.1,8.3,0.5,0.5,1.8,2.3,0.778,2.7,4.5,7.3,1.3,0.4,2.1,1.6,5.4,10.1,
2005-06,26,MEM,NBA,C,51.0,19.0,732.0,4.9,8.1,0.606,0.0,0.0,,4.9,8.1,0.606,0.606,2.8,4.3,0.655,3.8,6.6,10.4,0.6,0.7,1.6,1.9,5.3,12.6,
2006-07,27,2TM,NBA,C,36.0,7.0,390.0,2.7,6.6,0.403,0.0,0.0,,2.7,6.6,0.403,0.403,2.4,3.6,0.667,3.9,5.7,9.6,0.5,0.7,1.1,2.2,4.7,7.8,
2006-07,27,MEM,NBA,C,23.0,7.0,258.0,2.8,7.0,0.4,0.0,0.0,,2.8,7.0,0.4,0.4,2.0,3.3,0.583,3.3,5.6,8.9,0.3,1.0,1.5,2.9,4.7,7.5,
2006-07,27,HOU,NBA,C,13.0,0.0,132.0,2.5,6.0,0.409,0.0,0.0,,2.5,6.0,0.409,0.409,3.3,4.1,0.8,4.9,6.0,10.9,0.8,0.3,0.3,0.8,4.6,8.2,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,315.0,168.0,5005.0,4.2,8.5,0.49,0.0,0.0,0.0,4.2,8.5,0.49,0.49,2.4,3.7,0.657,3.1,5.8,8.9,0.7,0.5,1.6,1.9,5.0,10.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEM (4 Yrs),MEM (4 Yrs),MEM (4 Yrs),MEM (4 Yrs),,145.0,55.0,1801.0,4.4,8.2,0.532,0.0,0.0,,4.4,8.2,0.532,0.532,2.4,3.8,0.637,3.2,6.0,9.2,0.9,0.7,1.6,1.9,5.2,11.2,
PHO (3 Yrs),PHO (3 Yrs),PHO (3 Yrs),PHO (3 Yrs),,157.0,113.0,3072.0,4.1,8.8,0.469,0.0,0.0,0.0,4.1,8.8,0.47,0.469,2.4,3.6,0.662,3.0,5.6,8.6,0.6,0.5,1.7,2.0,4.8,10.6,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,13.0,0.0,132.0,2.5,6.0,0.409,0.0,0.0,,2.5,6.0,0.409,0.409,3.3,4.1,0.8,4.9,6.0,10.9,0.8,0.3,0.3,0.8,4.6,8.2,
