Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2008-09,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2009-10,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2010-11,24,CHI,NBA,C,82,0,989,2.8,5.1,.553,0.0,0.0,,2.8,5.1,.553,.553,2.7,5.3,.503,4.1,7.1,11.1,1.2,0.7,2.0,2.3,5.6,8.3,
2011-12,25,CHI,NBA,C,66,2,971,2.9,5.8,.506,0.0,0.0,,2.9,5.8,.506,.506,1.7,3.8,.456,4.7,8.3,13.0,1.2,1.1,2.5,2.5,4.5,7.6,
2012-13,26,HOU,NBA,C,82,82,2464,4.9,9.0,.541,0.0,0.0,.000,4.9,9.0,.542,.541,2.5,4.4,.562,4.0,9.9,14.0,1.1,0.7,1.3,2.5,3.3,12.2,
2013-14,27,HOU,NBA,C,48,19,968,3.8,7.1,.532,0.0,0.0,,3.8,7.1,.532,.532,2.9,4.7,.619,3.8,10.3,14.1,0.9,0.5,1.4,2.2,3.4,10.4,
2014-15,28,NOP,NBA,C,76,76,1982,3.9,7.5,.517,0.0,0.0,,3.9,7.5,.517,.517,2.4,4.1,.582,4.4,9.2,13.6,1.3,0.5,1.0,1.7,2.6,10.1,
2015-16,29,NOP,NBA,C,68,64,1178,3.2,6.0,.533,0.0,0.0,,3.2,6.0,.533,.533,1.9,3.4,.545,3.7,9.0,12.7,0.8,0.6,0.7,1.8,3.8,8.2,
2016-17,30,NOP,NBA,C,31,19,482,2.3,4.9,.477,0.0,0.0,,2.3,4.9,.477,.477,1.7,2.9,.590,3.6,8.6,12.2,1.1,0.4,0.7,1.0,3.8,6.3,
2017-18,31,2TM,NBA,C,18,0,182,1.8,4.4,.409,0.0,0.0,,1.8,4.4,.409,.409,0.8,2.6,.308,1.8,7.5,9.3,0.6,0.4,0.8,1.8,4.0,4.4,
2017-18,31,NOP,NBA,C,14,0,121,2.1,4.8,.438,0.0,0.0,,2.1,4.8,.438,.438,1.2,3.6,.333,2.1,8.9,11.0,0.6,0.3,0.6,1.5,4.2,5.4,
2017-18,31,CHI,NBA,C,4,0,61,1.2,3.5,.333,0.0,0.0,,1.2,3.5,.333,.333,0.0,0.6,.000,1.2,4.7,5.9,0.6,0.6,1.2,2.4,3.5,2.4,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,471,262,9216,3.7,7.0,.528,0.0,0.0,.000,3.7,7.0,.528,.528,2.3,4.1,.551,4.0,9.1,13.1,1.1,0.7,1.3,2.1,3.6,9.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOP (4 Yrs),NOP (4 Yrs),NOP (4 Yrs),NOP (4 Yrs),,189,159,3763,3.4,6.6,.516,0.0,0.0,,3.4,6.6,.516,.516,2.1,3.7,.564,4.0,9.0,13.0,1.1,0.5,0.9,1.7,3.2,8.9,
CHI (3 Yrs),CHI (3 Yrs),CHI (3 Yrs),CHI (3 Yrs),,152,2,2021,2.8,5.4,.525,0.0,0.0,,2.8,5.4,.525,.525,2.1,4.4,.482,4.3,7.6,11.9,1.2,0.9,2.2,2.4,5.0,7.8,
HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),,130,101,3432,4.5,8.4,.539,0.0,0.0,.000,4.5,8.4,.539,.539,2.6,4.5,.579,3.9,10.0,14.0,1.0,0.6,1.3,2.4,3.3,11.7,
