Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2003-04,23,LAC,NBA,SF,38.0,9.0,724.0,3.1,6.9,0.457,0.1,0.6,0.154,3.0,6.2,0.488,0.464,2.1,3.0,0.705,2.6,4.9,7.5,2.4,1.3,0.1,2.2,3.8,8.5,
2004-05,24,SAC,NBA,SF,43.0,9.0,715.0,3.1,7.6,0.411,0.3,1.1,0.227,2.9,6.5,0.442,0.427,1.8,2.9,0.603,2.5,4.2,6.7,2.9,1.5,0.4,2.3,4.0,8.3,
2005-06,25,2TM,NBA,PF,56.0,5.0,631.0,4.0,8.0,0.5,0.2,0.9,0.2,3.8,7.1,0.536,0.511,1.8,2.7,0.681,2.7,4.2,6.9,1.6,1.1,0.4,1.7,5.7,10.0,
2005-06,25,NYK,NBA,SF,6.0,5.0,93.0,4.3,11.6,0.367,0.4,1.5,0.25,3.9,10.1,0.385,0.383,1.2,1.5,0.75,2.7,6.6,9.3,2.3,1.5,0.0,2.3,3.1,10.1,
2005-06,25,PHI,NBA,PF,50.0,0.0,538.0,3.9,7.4,0.536,0.1,0.7,0.182,3.8,6.6,0.576,0.545,1.9,2.9,0.674,2.7,3.7,6.5,1.5,1.1,0.5,1.6,6.2,10.0,
2006-07,26,GSW,NBA,PF,76.0,23.0,1813.0,5.5,12.5,0.438,2.1,5.8,0.366,3.4,6.7,0.5,0.522,1.8,2.4,0.732,1.8,5.1,6.9,3.1,1.4,0.8,2.1,3.7,14.8,
2007-08,27,GSW,NBA,PF,73.0,18.0,1414.0,4.8,11.3,0.423,1.3,4.6,0.293,3.4,6.6,0.513,0.483,1.5,2.0,0.747,2.4,5.9,8.2,3.5,1.2,0.9,2.2,4.0,12.4,
2008-09,28,PHO,NBA,PF,77.0,40.0,2082.0,4.9,11.7,0.423,2.0,5.9,0.343,2.9,5.8,0.505,0.51,1.7,2.4,0.743,1.4,5.9,7.3,3.7,0.9,0.4,2.2,3.6,13.6,
2009-10,29,ORL,NBA,SF,81.0,58.0,2097.0,4.7,9.6,0.487,1.1,3.6,0.319,3.5,6.0,0.586,0.546,1.9,2.5,0.74,1.8,5.8,7.6,2.3,1.0,0.5,1.9,3.2,12.3,DPOY-17
2010-11,30,LAL,NBA,SF,53.0,0.0,1020.0,4.6,9.8,0.47,1.2,3.8,0.318,3.4,6.1,0.564,0.53,2.1,2.7,0.779,2.6,5.5,8.0,2.5,1.4,0.8,2.0,4.5,12.6,
2011-12,31,LAL,NBA,SF,63.0,16.0,1440.0,4.4,9.7,0.452,1.1,3.4,0.333,3.2,6.2,0.518,0.512,2.4,3.2,0.742,2.4,6.2,8.6,3.2,0.9,1.2,1.8,3.8,12.3,
2012-13,32,LAC,NBA,SF,80.0,4.0,2058.0,5.5,11.8,0.462,1.9,5.7,0.342,3.5,6.1,0.574,0.544,1.5,2.0,0.744,1.9,4.5,6.4,2.2,1.4,1.1,1.6,4.1,14.4,
2013-14,33,LAC,NBA,SF,63.0,40.0,1735.0,4.8,10.9,0.438,2.0,5.9,0.343,2.8,5.1,0.549,0.53,1.4,1.9,0.733,1.2,4.8,6.1,2.6,1.2,0.6,1.8,3.8,13.0,
2014-15,34,LAC,NBA,SF,76.0,74.0,2271.0,4.4,9.9,0.444,2.2,6.0,0.362,2.2,3.9,0.569,0.553,1.2,1.5,0.779,0.8,4.0,4.8,1.8,1.1,0.8,1.4,3.8,12.1,
2015-16,35,MEM,NBA,SF,76.0,45.0,2190.0,4.3,11.4,0.381,2.0,6.1,0.322,2.4,5.3,0.449,0.467,1.8,2.3,0.804,1.4,5.5,6.9,2.7,1.3,0.9,2.0,3.8,12.5,
2016-17,36,2TM,NBA,SF,74.0,18.0,1777.0,3.7,9.6,0.391,1.8,5.3,0.331,2.0,4.3,0.467,0.483,1.4,1.8,0.787,1.4,6.4,7.8,4.0,1.0,0.5,2.2,3.7,10.7,
2016-17,36,SAC,NBA,SF,54.0,13.0,1367.0,3.9,10.1,0.384,1.8,5.6,0.327,2.1,4.5,0.453,0.474,1.3,1.7,0.758,1.4,6.3,7.7,4.0,0.9,0.4,2.2,3.6,10.9,
2016-17,36,GSW,NBA,SF,20.0,5.0,410.0,3.3,7.9,0.422,1.6,4.6,0.346,1.8,3.3,0.526,0.522,1.8,2.0,0.87,1.3,6.7,8.0,4.0,1.1,0.8,2.1,4.1,10.0,
