Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2001-02,21,GSW,NBA,PF,82.0,4.0,1448.0,10.3,0.488,0.021,0.369,7.1,17.0,11.9,7.6,1.3,1.0,14.6,16.7,0.7,0.7,1.4,0.046,-3.3,-1.0,-4.3,-0.8,
2002-03,22,GSW,NBA,PF,79.0,79.0,2510.0,15.9,0.526,0.019,0.387,9.8,24.3,17.1,6.6,1.3,0.8,11.2,16.7,4.7,1.7,6.4,0.122,0.5,-1.2,-0.7,0.8,
2003-04,23,GSW,NBA,PF,28.0,0.0,610.0,16.8,0.501,0.07,0.329,8.8,23.2,16.0,6.0,1.1,2.0,10.9,23.6,0.6,0.7,1.3,0.104,-0.6,-1.0,-1.6,0.1,
2004-05,24,GSW,NBA,PF,70.0,69.0,2375.0,16.8,0.495,0.156,0.337,11.0,24.2,17.3,6.9,1.1,1.0,9.0,22.2,2.6,2.7,5.3,0.107,0.4,-1.7,-1.2,0.5,
2005-06,25,GSW,NBA,PF,74.0,74.0,2516.0,15.9,0.529,0.216,0.381,8.4,24.9,16.5,6.7,1.0,0.8,9.9,19.2,3.5,3.0,6.5,0.125,0.5,-0.9,-0.3,1.1,
2006-07,26,2TM,NBA,PF,68.0,48.0,1852.0,14.5,0.541,0.253,0.25,6.0,19.6,12.7,10.9,1.2,1.7,10.8,17.2,2.4,2.1,4.5,0.116,0.1,0.4,0.5,1.1,
2006-07,26,GSW,NBA,PF,26.0,17.0,667.0,14.8,0.553,0.328,0.367,6.0,20.1,12.9,12.8,1.5,1.9,12.2,15.2,1.0,0.7,1.7,0.124,0.3,0.8,1.1,0.5,
2006-07,26,IND,NBA,PF,42.0,31.0,1185.0,14.3,0.536,0.219,0.197,6.0,19.3,12.5,9.8,1.1,1.6,10.1,18.3,1.4,1.4,2.8,0.112,-0.1,0.2,0.1,0.6,
2007-08,27,IND,NBA,PF,75.0,61.0,2106.0,16.0,0.573,0.341,0.348,5.5,22.9,14.0,12.3,1.1,1.1,10.7,18.4,3.7,2.5,6.2,0.141,0.9,0.2,1.2,1.7,
2008-09,28,IND,NBA,PF,73.0,73.0,2482.0,17.8,0.614,0.467,0.24,6.4,32.0,19.1,10.4,1.2,1.0,11.9,16.9,5.2,3.4,8.5,0.165,2.8,0.4,3.2,3.3,
2009-10,29,IND,NBA,PF,72.0,69.0,2344.0,18.0,0.585,0.41,0.237,6.0,28.5,17.2,10.6,1.5,1.0,10.0,18.8,4.1,3.7,7.8,0.159,2.4,0.6,2.9,2.9,
2010-11,30,2TM,NBA,PF,35.0,4.0,466.0,8.0,0.428,0.289,0.263,5.8,23.4,14.5,7.6,1.7,0.5,13.6,14.8,-0.4,0.7,0.3,0.029,-3.9,0.8,-3.1,-0.1,
2010-11,30,NJN,NBA,PF,18.0,4.0,288.0,6.7,0.389,0.303,0.224,4.4,27.0,15.4,9.2,1.3,0.5,13.5,15.6,-0.4,0.3,-0.1,-0.022,-4.5,0.3,-4.2,-0.2,
2010-11,30,BOS,NBA,PF,17.0,0.0,178.0,10.1,0.503,0.263,0.342,8.1,17.6,13.1,5.0,2.4,0.4,13.8,13.7,0.1,0.4,0.4,0.111,-2.8,1.5,-1.3,0.0,
2011-12,31,LAL,NBA,PF,59.0,0.0,956.0,9.0,0.537,0.392,0.053,4.9,16.9,11.2,7.9,0.8,1.2,12.9,9.6,0.8,0.9,1.7,0.088,-2.0,0.9,-1.1,0.2,
2012-13,32,DAL,NBA,PF,14.0,1.0,256.0,9.1,0.494,0.574,0.18,3.1,17.9,10.7,3.8,2.0,1.8,9.6,13.0,0.0,0.3,0.3,0.062,-2.7,0.8,-1.9,0.0,
12 Yrs,12 Yrs,12 Yrs,12 Yrs,,729.0,482.0,19921.0,15.4,0.541,0.247,0.309,7.4,24.2,15.7,8.7,1.2,1.1,10.9,18.0,28.0,22.3,50.3,0.121,0.4,-0.3,0.1,10.6,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,54.0,2241.0,15.4,0.541,0.247,0.309,7.4,24.2,15.7,8.7,1.2,1.1,10.9,18.0,3.1,2.5,5.7,0.121,0.4,-0.3,0.1,1.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSW (6 Yrs),GSW (6 Yrs),GSW (6 Yrs),GSW (6 Yrs),,359.0,243.0,10126.0,15.3,0.513,0.127,0.364,9.0,23.0,15.9,7.2,1.2,1.0,10.8,19.0,13.1,9.6,22.7,0.108,-0.1,-1.0,-1.2,2.1,
IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),,262.0,234.0,8117.0,16.9,0.583,0.38,0.261,6.0,26.8,16.3,10.9,1.3,1.1,10.7,18.0,14.4,10.9,25.3,0.149,1.8,0.4,2.1,8.5,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,59.0,0.0,956.0,9.0,0.537,0.392,0.053,4.9,16.9,11.2,7.9,0.8,1.2,12.9,9.6,0.8,0.9,1.7,0.088,-2.0,0.9,-1.1,0.2,
