Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2001-02,23,NJN,NBA,C,17.0,0.0,227.0,7.3,0.493,0.0,1.152,11.4,8.7,10.1,4.5,1.1,2.1,19.4,12.1,0.1,0.2,0.3,0.066,-4.6,-0.1,-4.7,-0.2,
2002-03,24,NJN,NBA,C,20.0,20.0,529.0,10.6,0.496,0.022,0.67,10.7,16.6,13.6,5.0,1.3,1.8,13.3,11.6,0.6,0.9,1.5,0.136,-2.1,1.4,-0.7,0.2,
2003-04,25,NJN,NBA,C,11.0,11.0,266.0,5.7,0.444,0.0,0.421,8.3,10.8,9.6,11.2,0.6,2.9,25.0,10.6,0.0,0.3,0.3,0.055,-4.3,1.6,-2.8,-0.1,
2004-05,26,NJN,NBA,C,4.0,4.0,128.0,0.3,0.268,0.0,0.471,7.2,17.4,11.7,1.2,0.8,0.0,19.6,9.0,-0.3,0.0,-0.2,-0.086,-7.2,-1.5,-8.7,-0.2,
2005-06,27,NJN,NBA,C,11.0,11.0,302.0,3.0,0.447,0.0,0.88,7.9,15.1,11.3,1.5,0.9,0.6,20.6,6.9,0.0,0.3,0.2,0.037,-5.8,0.1,-5.7,-0.3,
2006-07,28,NJN,NBA,PF,12.0,12.0,329.0,1.8,0.542,0.0,0.524,5.9,8.6,7.3,0.9,1.2,0.8,38.2,6.1,-0.2,0.4,0.2,0.03,-6.2,0.6,-5.5,-0.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,31,ATL,NBA,C,3.0,0.0,10.0,17.1,0.6,0.0,0.0,33.0,25.8,29.7,0.0,0.0,0.0,16.7,28.5,0.0,0.0,0.0,0.13,-8.8,-1.1,-9.9,0.0,
2010-11,32,ATL,NBA,C,12.0,9.0,158.0,3.8,0.599,0.0,0.571,4.6,8.4,6.5,1.0,1.8,1.6,22.2,7.0,0.0,0.1,0.2,0.048,-6.2,1.5,-4.7,-0.1,
2011-12,33,ATL,NBA,C,5.0,4.0,85.0,-2.2,0.545,0.0,0.0,5.2,11.6,8.2,0.0,0.6,0.0,47.6,11.9,-0.2,0.1,-0.1,-0.067,-9.8,0.6,-9.2,-0.1,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,95.0,71.0,2034.0,5.4,0.481,0.008,0.643,8.5,12.7,10.5,3.8,1.1,1.4,21.8,9.5,-0.1,2.5,2.4,0.057,-4.9,0.7,-4.1,-1.1,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,61.0,1756.0,5.4,0.481,0.008,0.643,8.5,12.7,10.5,3.8,1.1,1.4,21.8,9.5,-0.1,2.1,2.1,0.057,-4.9,0.7,-4.1,-0.9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NJN (6 Yrs),NJN (6 Yrs),NJN (6 Yrs),NJN (6 Yrs),,75.0,58.0,1781.0,5.8,0.47,0.009,0.693,8.8,13.0,10.9,4.2,1.1,1.5,20.3,9.5,0.1,2.2,2.3,0.063,-4.5,0.7,-3.8,-0.8,
ATL (3 Yrs),ATL (3 Yrs),ATL (3 Yrs),ATL (3 Yrs),,20.0,13.0,253.0,2.3,0.582,0.0,0.267,5.9,10.2,8.0,0.6,1.3,1.0,32.3,9.5,-0.2,0.3,0.1,0.013,-7.5,1.1,-6.4,-0.3,
