Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2000-01,21,MIL,NBA,SG,6.0,0.0,35.0,5.0,19.0,0.263,0.0,3.0,0.0,5.0,16.0,0.313,0.263,3.0,6.0,0.5,3.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,13.0,0.0,
2001-02,22,MIL,NBA,SG,67.0,8.0,1417.0,294.0,609.0,0.483,88.0,198.0,0.444,206.0,411.0,0.501,0.555,91.0,115.0,0.791,77.0,147.0,224.0,91.0,42.0,7.0,57.0,96.0,767.0,0.0,
2002-03,23,MIL,NBA,SG,82.0,14.0,2316.0,455.0,971.0,0.469,182.0,416.0,0.438,273.0,555.0,0.492,0.562,149.0,185.0,0.805,98.0,273.0,371.0,117.0,100.0,13.0,74.0,143.0,1241.0,0.0,6MOY-2
2003-04,24,MIL,NBA,SG,82.0,82.0,3021.0,633.0,1439.0,0.44,127.0,363.0,0.35,506.0,1076.0,0.47,0.484,383.0,441.0,0.868,118.0,289.0,407.0,185.0,81.0,6.0,116.0,152.0,1776.0,0.0,"MVP-14,AS,NBA3"
2004-05,25,MIL,NBA,SG,75.0,75.0,2848.0,625.0,1418.0,0.441,104.0,293.0,0.355,521.0,1125.0,0.463,0.477,369.0,432.0,0.854,72.0,240.0,312.0,172.0,63.0,8.0,133.0,152.0,1723.0,0.0,
2005-06,26,MIL,NBA,SG,80.0,80.0,3130.0,682.0,1516.0,0.45,163.0,413.0,0.395,519.0,1103.0,0.471,0.504,501.0,571.0,0.877,78.0,264.0,342.0,229.0,95.0,5.0,170.0,157.0,2028.0,0.0,
2006-07,27,MIL,NBA,SF,53.0,53.0,2036.0,477.0,1025.0,0.465,117.0,306.0,0.382,360.0,719.0,0.501,0.522,345.0,416.0,0.829,42.0,154.0,196.0,124.0,63.0,9.0,122.0,78.0,1416.0,0.0,
2007-08,28,MIL,NBA,SG,72.0,71.0,2702.0,550.0,1243.0,0.442,130.0,359.0,0.362,420.0,884.0,0.475,0.495,402.0,490.0,0.82,85.0,224.0,309.0,247.0,65.0,13.0,181.0,120.0,1632.0,0.0,
2008-09,29,MIL,NBA,SG,33.0,32.0,1203.0,249.0,547.0,0.455,70.0,191.0,0.366,179.0,356.0,0.503,0.519,131.0,161.0,0.814,24.0,83.0,107.0,88.0,35.0,2.0,53.0,45.0,699.0,0.0,
2009-10,30,MIL,NBA,SG,18.0,12.0,492.0,75.0,213.0,0.352,18.0,60.0,0.3,57.0,153.0,0.373,0.394,47.0,66.0,0.712,11.0,43.0,54.0,39.0,19.0,2.0,15.0,24.0,215.0,0.0,
2010-11,31,MIL,NBA,SG,10.0,0.0,134.0,18.0,45.0,0.4,4.0,17.0,0.235,14.0,28.0,0.5,0.444,4.0,4.0,1.0,0.0,8.0,8.0,12.0,2.0,1.0,4.0,4.0,44.0,0.0,
2011-12,32,PHO,NBA,SG,51.0,2.0,770.0,144.0,360.0,0.4,42.0,132.0,0.318,102.0,228.0,0.447,0.458,88.0,111.0,0.793,14.0,63.0,77.0,33.0,13.0,0.0,37.0,29.0,418.0,0.0,
12 Yrs,12 Yrs,12 Yrs,12 Yrs,,629.0,429.0,20104.0,4207.0,9405.0,0.447,1045.0,2751.0,0.38,3162.0,6654.0,0.475,0.503,2513.0,2998.0,0.838,622.0,1789.0,2411.0,1338.0,579.0,66.0,963.0,1002.0,11972.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,56.0,2621.0,548.0,1226.0,0.447,136.0,359.0,0.38,412.0,867.0,0.475,0.503,328.0,391.0,0.838,81.0,233.0,314.0,174.0,75.0,9.0,126.0,131.0,1561.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIL (11 Yrs),MIL (11 Yrs),MIL (11 Yrs),MIL (11 Yrs),,578.0,427.0,19334.0,4063.0,9045.0,0.449,1003.0,2619.0,0.383,3060.0,6426.0,0.476,0.505,2425.0,2887.0,0.84,608.0,1726.0,2334.0,1305.0,566.0,66.0,926.0,973.0,11554.0,0.0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,51.0,2.0,770.0,144.0,360.0,0.4,42.0,132.0,0.318,102.0,228.0,0.447,0.458,88.0,111.0,0.793,14.0,63.0,77.0,33.0,13.0,0.0,37.0,29.0,418.0,0.0,
