Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2001-02,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2002-03,23,DET,NBA,PF,72,9,19.0,2.5,5.9,.426,0.5,1.6,.339,2.0,4.3,.457,.470,1.3,1.8,.733,1.6,3.0,4.7,1.0,0.3,0.5,0.9,2.3,6.9,
2003-04,24,DET,NBA,PF,71,33,22.3,3.5,7.6,.463,0.3,0.7,.375,3.3,7.0,.472,.480,2.3,2.9,.775,2.3,3.7,5.9,1.0,0.5,0.9,1.4,1.9,9.6,
2004-05,25,UTA,NBA,C,82,25,28.1,4.3,9.2,.468,0.2,0.8,.270,4.1,8.5,.486,.479,4.0,4.7,.850,2.4,5.1,7.5,2.0,0.4,0.8,1.7,2.8,12.9,6MOY-11
2005-06,26,UTA,NBA,PF,82,82,35.9,6.3,13.8,.460,1.0,2.9,.342,5.4,10.9,.491,.496,4.3,5.5,.780,2.6,6.5,9.1,2.4,0.5,0.9,2.0,3.5,18.0,
2006-07,27,UTA,NBA,C,80,80,33.3,6.1,13.3,.462,1.6,4.2,.384,4.5,9.1,.498,.523,3.7,4.8,.765,2.0,5.2,7.2,2.0,0.5,0.5,1.6,3.2,17.6,AS
2007-08,28,UTA,NBA,C,72,72,33.2,5.2,11.7,.445,1.6,4.1,.388,3.6,7.6,.475,.512,2.6,3.2,.804,1.8,5.9,7.7,2.0,0.8,0.4,1.4,3.3,14.5,
2008-09,29,UTA,NBA,C,72,72,33.5,6.0,12.3,.485,1.3,2.8,.446,4.7,9.5,.497,.536,3.8,4.6,.817,1.7,6.0,7.7,1.7,0.8,0.7,1.8,3.0,17.0,
2009-10,30,UTA,NBA,C,73,73,29.4,4.9,10.6,.458,1.1,2.9,.385,3.7,7.7,.486,.511,2.7,3.3,.820,1.8,5.2,7.1,1.6,0.5,1.1,1.7,3.1,13.5,
2010-11,31,UTA,NBA,C,13,0,12.9,1.7,4.8,.355,0.4,1.2,.313,1.3,3.5,.370,.395,1.2,1.5,.750,0.7,1.6,2.3,1.5,0.3,0.3,0.5,1.4,4.9,
2011-12,32,NJN,NBA,C,17,14,26.7,3.1,8.2,.374,1.4,4.2,.319,1.7,3.9,.433,.457,0.2,0.3,.600,1.3,3.5,4.8,1.8,0.5,0.3,1.5,2.6,7.6,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,634,460,29.1,4.8,10.4,.458,0.9,2.5,.375,3.8,7.9,.484,.503,3.0,3.8,.797,2.0,5.0,7.0,1.7,0.5,0.7,1.6,2.9,13.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTA (7 Yrs),UTA (7 Yrs),UTA (7 Yrs),UTA (7 Yrs),,474,404,31.7,5.4,11.6,.462,1.1,2.9,.381,4.3,8.8,.488,.509,3.5,4.3,.804,2.0,5.6,7.6,1.9,0.5,0.7,1.7,3.1,15.3,
DET (2 Yrs),DET (2 Yrs),DET (2 Yrs),DET (2 Yrs),,143,42,20.6,3.0,6.7,.447,0.4,1.1,.350,2.6,5.6,.466,.476,1.8,2.4,.759,1.9,3.3,5.3,1.0,0.4,0.7,1.2,2.1,8.2,
NJN (1 Yr),NJN (1 Yr),NJN (1 Yr),NJN (1 Yr),,17,14,26.7,3.1,8.2,.374,1.4,4.2,.319,1.7,3.9,.433,.457,0.2,0.3,.600,1.3,3.5,4.8,1.8,0.5,0.3,1.5,2.6,7.6,
