Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2009-10,24,CHI,NBA,PF,82,70,26.9,3.8,7.7,.494,0.0,0.0,,3.8,7.7,.494,.494,1.4,2.1,.646,2.8,4.7,7.5,0.9,0.6,1.3,1.4,3.4,9.0,ROY-5
2010-11,25,CHI,NBA,PF,80,19,21.8,2.9,6.3,.466,0.0,0.1,.125,2.9,6.2,.472,.467,1.3,1.9,.676,2.0,3.7,5.7,0.7,0.5,1.3,0.9,2.5,7.1,
2011-12,26,CHI,NBA,PF,63,0,20.4,3.2,6.4,.495,0.0,0.0,,3.2,6.4,.495,.495,1.3,2.1,.622,2.1,3.1,5.3,0.7,0.4,1.3,1.0,2.1,7.7,6MOY-5
2012-13,27,CHI,NBA,PF,65,5,22.4,3.3,6.8,.485,0.0,0.1,.000,3.3,6.7,.490,.485,1.4,2.0,.679,1.9,3.4,5.3,0.9,0.4,1.4,1.2,2.6,8.0,
2013-14,28,CHI,NBA,PF,82,8,28.7,5.2,10.9,.479,0.0,0.1,.000,5.2,10.8,.483,.479,2.6,3.4,.751,2.4,4.4,6.8,1.1,0.5,1.4,1.8,2.5,13.0,6MOY-2
2014-15,29,CHI,NBA,PF,62,17,27.3,4.1,8.2,.502,0.0,0.0,,4.1,8.2,.502,.502,2.1,3.0,.717,2.6,3.8,6.4,1.1,0.6,1.2,1.2,2.6,10.3,6MOY-10
2015-16,30,CHI,NBA,PF,73,55,26.5,3.6,6.8,.526,0.0,0.0,.000,3.6,6.8,.529,.526,1.4,2.0,.692,2.8,4.1,6.9,1.5,0.6,1.1,1.1,2.5,8.6,
2016-17,31,2TM,NBA,PF,78,71,25.5,4.7,9.1,.515,0.0,0.2,.231,4.6,8.9,.520,.517,1.4,2.0,.715,2.0,4.2,6.2,0.9,0.5,0.8,1.3,2.1,10.8,
2016-17,31,CHI,NBA,PF,55,55,27.3,5.0,9.6,.521,0.0,0.2,.167,5.0,9.4,.529,.523,1.5,2.2,.714,2.2,4.8,6.9,1.1,0.5,0.9,1.4,2.2,11.6,
2016-17,31,OKC,NBA,PF,23,16,21.2,3.9,7.8,.497,0.0,0.0,1.000,3.8,7.7,.494,.500,1.2,1.7,.718,1.7,2.8,4.5,0.6,0.6,0.7,1.2,1.7,9.0,
2017-18,32,MIN,NBA,PF,82,82,33.2,5.2,9.0,.577,0.1,0.4,.200,5.1,8.6,.595,.581,1.7,2.3,.768,2.4,4.8,7.1,1.2,0.8,0.7,1.1,2.7,12.2,
2018-19,33,MIN,NBA,PF,70,57,24.1,4.3,7.7,.566,0.2,0.5,.324,4.2,7.2,.583,.576,1.9,2.5,.757,2.5,4.1,6.5,1.2,0.8,0.6,1.0,2.7,10.8,
2019-20,34,NYK,NBA,C,62,56,16.5,2.7,4.6,.584,0.1,0.2,.286,2.6,4.4,.599,.591,0.7,0.9,.732,1.8,2.5,4.3,0.8,0.4,0.5,0.8,2.0,6.1,
2020-21,35,NYK,NBA,C,45,3,20.8,2.2,3.5,.627,0.1,0.3,.200,2.1,3.2,.671,.636,0.9,1.2,.727,2.2,3.4,5.6,0.8,0.7,1.1,0.5,2.2,5.4,
2021-22,36,NYK,NBA,C,52,4,18.2,1.7,3.2,.518,0.3,0.7,.395,1.4,2.5,.555,.563,0.8,1.0,.808,1.7,2.7,4.4,0.6,0.4,0.8,0.5,2.6,4.4,
2022-23,37,WAS,NBA,C,49,2,9.8,1.3,2.6,.520,0.2,0.5,.333,1.2,2.1,.564,.552,0.6,0.9,.714,0.7,1.2,1.9,0.7,0.3,0.2,0.5,1.7,3.4,
2023-24,38,2TM,NBA,PF,20,1,10.2,0.8,1.9,.405,0.1,0.5,.200,0.7,1.4,.481,.432,0.1,0.1,1.000,0.6,1.3,1.9,0.6,0.2,0.4,0.3,1.6,1.7,
2023-24,38,NYK,NBA,PF,16,1,10.3,0.4,1.4,.304,0.0,0.4,.000,0.4,1.1,.412,.304,0.1,0.1,1.000,0.6,1.1,1.8,0.6,0.1,0.4,0.3,1.8,1.0,
2023-24,38,DET,NBA,PF,4,0,9.8,2.0,3.5,.571,0.5,1.0,.500,1.5,2.5,.600,.643,0.0,0.0,,0.5,1.8,2.3,0.5,0.3,0.3,0.0,0.8,4.5,
2024-25,39,CHO,NBA,C,37,11,11.1,1.3,2.6,.495,0.0,0.1,.500,1.2,2.5,.495,.500,0.3,0.5,.600,1.4,1.9,3.2,0.6,0.2,0.5,0.7,1.5,2.9,
,,,,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
