Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2001-02,21,MEM,NBA,PF,82,79,3007,6.6,12.7,.518,0.0,0.1,.200,6.6,12.7,.519,.518,4.0,5.7,.709,2.8,5.9,8.7,2.7,0.5,2.0,2.7,2.3,17.3,ROY-1
2002-03,22,MEM,NBA,PF,82,82,2948,6.9,13.6,.510,0.0,0.1,.100,6.9,13.5,.514,.510,5.1,6.9,.736,2.3,6.4,8.8,2.8,0.4,1.8,2.6,2.7,19.0,
2003-04,23,MEM,NBA,PF,78,78,2458,7.4,15.4,.482,0.1,0.2,.267,7.4,15.1,.485,.484,5.3,7.5,.714,3.0,5.8,8.8,2.9,0.6,1.9,2.7,2.7,20.2,
2004-05,24,MEM,NBA,PF,56,53,1790,7.2,14.0,.514,0.0,0.1,.167,7.2,13.9,.517,.514,5.7,7.4,.768,2.6,5.6,8.2,2.7,0.7,1.9,2.8,2.9,20.1,
2005-06,25,MEM,NBA,PF,80,80,3135,6.9,13.7,.503,0.0,0.1,.250,6.9,13.6,.505,.504,4.9,7.1,.689,2.2,6.0,8.2,4.3,0.5,1.8,2.7,2.1,18.7,AS
2006-07,26,MEM,NBA,C,59,59,2133,7.8,14.5,.538,0.1,0.2,.273,7.7,14.3,.542,.540,5.0,6.8,.748,2.5,7.3,9.8,3.4,0.5,2.1,2.7,2.3,20.7,
2007-08,27,2TM,NBA,C,66,66,2351,7.3,13.6,.534,0.1,0.2,.250,7.2,13.4,.539,.536,4.5,5.5,.807,2.4,6.1,8.5,3.2,0.5,1.5,1.9,2.1,19.1,
2007-08,27,MEM,NBA,C,39,39,1433,7.0,14.0,.501,0.1,0.4,.267,6.9,13.6,.507,.504,4.4,5.4,.819,2.4,6.2,8.6,2.9,0.4,1.4,2.0,2.1,18.5,
2007-08,27,LAL,NBA,C,27,27,918,7.7,13.1,.589,0.0,0.0,.000,7.7,13.0,.590,.589,4.5,5.8,.789,2.4,5.9,8.3,3.7,0.5,1.6,1.7,2.1,19.9,
2008-09,28,LAL,NBA,C,81,81,2999,7.1,12.5,.567,0.0,0.0,.500,7.1,12.5,.567,.567,4.1,5.3,.781,3.1,6.2,9.4,3.4,0.6,1.0,1.9,2.1,18.3,"AS,NBA3"
2009-10,29,LAL,NBA,C,65,65,2403,6.8,12.6,.536,0.0,0.1,.000,6.8,12.6,.539,.536,4.3,5.4,.790,3.6,7.4,11.0,3.3,0.6,1.7,2.1,2.3,17.8,"AS,NBA3"
2010-11,30,LAL,NBA,C,82,82,3037,7.0,13.3,.529,0.0,0.0,.333,7.0,13.2,.530,.530,4.2,5.1,.823,3.2,6.7,9.9,3.2,0.6,1.5,1.7,2.4,18.3,"AS,NBA2"
2011-12,31,LAL,NBA,PF,65,65,2430,6.8,13.6,.501,0.1,0.4,.259,6.7,13.2,.508,.504,3.0,3.9,.782,2.7,7.3,10.0,3.5,0.5,1.3,2.1,1.9,16.7,
2012-13,32,LAL,NBA,PF,49,42,1655,5.9,12.6,.466,0.2,0.6,.286,5.7,12.0,.475,.473,2.7,3.9,.702,2.4,6.7,9.2,4.4,0.5,1.3,2.3,2.0,14.6,
2013-14,33,LAL,NBA,C,60,60,1884,8.1,16.9,.480,0.1,0.3,.286,8.0,16.6,.483,.482,3.6,4.9,.736,2.4,8.7,11.1,3.8,0.5,1.8,2.7,2.4,19.9,
2014-15,34,CHI,NBA,PF,78,78,2681,7.7,15.5,.494,0.2,0.3,.462,7.5,15.1,.495,.500,3.9,4.9,.803,3.0,9.4,12.3,2.8,0.3,2.0,2.1,2.0,19.4,"AS,NBA2"
2015-16,35,CHI,NBA,C,72,72,2291,7.3,15.6,.469,0.4,1.1,.348,7.0,14.6,.478,.481,3.6,4.5,.792,2.4,10.0,12.5,4.6,0.7,2.3,2.6,2.3,18.7,AS
2016-17,36,SAS,NBA,C,64,39,1627,6.7,13.4,.502,1.2,2.3,.538,5.5,11.1,.494,.548,2.9,4.1,.707,2.4,8.7,11.1,3.3,0.5,1.5,1.8,2.4,17.5,
2017-18,37,SAS,NBA,C,77,63,1812,5.7,12.5,.458,0.9,2.4,.358,4.8,10.1,.481,.492,3.1,4.2,.756,2.6,9.7,12.3,4.7,0.5,1.6,2.1,2.4,15.4,
2018-19,38,2TM,NBA,C,30,6,360,4.2,9.4,.447,0.6,1.3,.462,3.6,8.1,.444,.479,2.8,4.0,.700,2.2,11.5,13.7,5.2,0.5,1.5,1.6,2.9,11.8,
2018-19,38,SAS,NBA,C,27,6,330,4.5,9.6,.466,0.5,1.1,.500,3.9,8.5,.462,.494,2.9,4.1,.711,2.4,11.5,13.9,5.5,0.5,1.5,1.5,3.1,12.4,
