Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2000-01,20,CHI,NBA,PG,61,8,1050,3.7,10.4,.352,1.4,4.0,.350,2.3,6.4,.353,.419,0.9,1.2,.794,0.3,2.7,3.1,4.8,1.5,0.5,2.9,2.3,9.7,
2001-02,21,CHI,NBA,PG,23,6,481,6.7,14.0,.476,1.9,4.3,.448,4.7,9.7,.488,.545,0.7,1.0,.769,0.4,2.2,2.5,4.1,1.3,0.4,2.4,1.3,16.0,
2002-03,22,CHI,NBA,PG,80,31,1992,6.0,14.6,.413,1.6,4.4,.355,4.5,10.2,.438,.467,1.9,2.3,.806,0.4,3.0,3.3,6.0,1.4,0.5,2.4,2.3,15.5,
2003-04,23,CHI,NBA,SG,80,73,2811,6.5,16.9,.386,2.1,6.7,.317,4.4,10.2,.432,.449,2.6,3.1,.833,0.6,3.0,3.6,5.2,1.4,0.4,2.5,2.1,17.7,
2004-05,24,NYK,NBA,SG,70,67,2688,5.9,14.7,.398,2.5,6.9,.361,3.4,7.8,.431,.483,2.4,2.9,.843,0.4,2.3,2.7,4.0,1.2,0.3,2.0,1.8,16.6,
2005-06,25,NYK,NBA,SG,79,27,2555,5.2,12.4,.416,1.4,4.1,.345,3.7,8.3,.452,.474,4.2,5.0,.826,0.5,3.0,3.5,4.2,1.2,0.2,2.5,2.1,15.9,6MOY-14
2006-07,26,NYK,NBA,SG,59,36,2198,5.8,14.5,.400,1.7,5.3,.320,4.1,9.2,.445,.458,3.7,4.5,.838,0.7,2.4,3.1,4.2,0.9,0.1,2.7,1.9,17.0,
2007-08,27,NYK,NBA,SG,80,80,3190,6.4,15.7,.410,2.0,5.6,.356,4.4,10.1,.439,.473,3.7,4.3,.864,0.4,1.9,2.3,4.5,0.9,0.2,2.2,1.6,18.6,
2008-09,28,2TM,NBA,PG,65,65,2479,6.1,14.8,.410,2.1,5.7,.360,4.0,9.1,.441,.479,4.4,5.0,.872,0.3,2.5,2.8,4.2,0.8,0.2,2.1,1.3,18.6,
2008-09,28,NYK,NBA,SG,11,11,392,6.7,15.5,.432,3.2,7.1,.455,3.5,8.4,.413,.536,3.2,4.2,.761,0.2,1.4,1.6,4.4,0.8,0.0,2.4,1.2,19.8,
2008-09,28,GSW,NBA,PG,54,54,2087,6.0,14.7,.406,1.8,5.5,.338,4.1,9.2,.446,.468,4.6,5.1,.889,0.4,2.7,3.0,4.1,0.8,0.2,2.1,1.4,18.4,
2009-10,29,ATL,NBA,SG,79,0,2460,7.3,16.2,.449,2.4,6.2,.382,4.9,9.9,.491,.523,4.0,4.6,.857,0.5,2.4,2.9,3.5,0.9,0.2,2.0,1.9,20.9,6MOY-1
2010-11,30,ATL,NBA,SG,76,0,2297,5.8,13.7,.421,1.9,5.5,.341,3.9,8.2,.474,.489,3.5,4.1,.854,0.3,1.7,2.0,3.8,0.9,0.2,2.3,1.5,16.9,6MOY-5
2011-12,31,POR,NBA,PG,60,6,1613,6.3,16.4,.384,1.8,5.8,.308,4.5,10.6,.426,.438,4.3,4.6,.927,0.4,2.3,2.6,4.3,1.2,0.3,2.5,1.7,18.7,6MOY-11
2012-13,32,LAC,NBA,SG,76,0,2230,7.2,16.4,.438,2.4,6.4,.376,4.8,10.0,.477,.511,3.5,4.0,.871,0.4,1.7,2.1,3.1,1.3,0.2,2.4,1.1,20.3,6MOY-2
2013-14,33,LAC,NBA,SG,69,24,2094,7.2,17.4,.416,2.8,7.7,.361,4.5,9.7,.460,.496,4.8,5.5,.866,0.6,2.1,2.7,3.8,1.0,0.2,2.3,2.1,22.0,6MOY-1
2014-15,34,LAC,NBA,SG,64,4,1703,7.0,17.7,.396,2.5,7.7,.327,4.5,10.0,.448,.467,4.8,5.3,.901,0.4,2.2,2.6,3.3,1.2,0.3,1.9,2.3,21.4,6MOY-3
2015-16,35,LAC,NBA,SG,79,5,2126,6.4,15.9,.404,2.0,5.8,.340,4.4,10.1,.440,.466,4.1,4.6,.904,0.3,2.1,2.5,3.1,0.9,0.2,1.9,2.1,19.0,6MOY-1
2016-17,36,LAC,NBA,SG,82,1,2157,6.0,14.5,.413,1.9,5.4,.360,4.1,9.1,.443,.479,2.9,3.4,.857,0.3,1.9,2.2,3.6,1.0,0.2,2.2,1.9,16.8,6MOY-7
2017-18,37,MIN,NBA,SG,80,0,1653,6.7,16.2,.415,2.3,6.8,.331,4.4,9.3,.477,.485,2.2,2.5,.903,0.5,1.7,2.2,4.0,0.9,0.2,2.1,1.9,17.9,
2018-19,38,PHO,NBA,SG,64,0,1211,5.2,13.0,.397,2.0,6.0,.332,3.2,7.0,.453,.474,2.8,3.3,.845,0.2,2.3,2.5,6.8,1.0,0.4,2.9,2.2,15.1,
2019-20,39,BRK,NBA,SG,1,0,6,12.0,24.0,.500,6.0,12.0,.500,6.0,12.0,.500,.625,0.0,0.0,,0.0,0.0,0.0,18.0,0.0,0.0,0.0,6.0,30.0,
,,,,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
