Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2008-09,22,IND,NBA,C,70.0,42.0,1009.0,7.1,15.0,0.471,0.0,0.0,,7.1,15.0,0.471,0.471,3.5,5.2,0.667,4.1,4.6,8.7,1.7,0.7,2.7,2.0,7.7,17.6,
2009-10,23,IND,NBA,C,81.0,69.0,2035.0,6.8,13.8,0.495,0.1,0.1,0.5,6.8,13.7,0.495,0.497,3.0,4.0,0.754,3.1,5.1,8.2,2.8,0.5,2.3,2.6,5.0,16.7,
2010-11,24,IND,NBA,C,81.0,80.0,2244.0,6.6,14.3,0.461,0.0,0.1,0.0,6.6,14.2,0.463,0.461,3.3,4.4,0.745,2.9,6.9,9.8,2.7,0.5,2.3,3.0,4.1,16.4,
2011-12,25,IND,NBA,C,65.0,65.0,1937.0,6.2,12.4,0.497,0.0,0.0,0.0,6.2,12.4,0.498,0.497,3.2,4.4,0.711,4.0,6.7,10.6,2.0,0.6,2.4,2.4,3.6,15.5,AS
2012-13,26,IND,NBA,C,79.0,79.0,2269.0,6.1,13.6,0.448,0.0,0.1,0.25,6.1,13.6,0.449,0.449,2.6,3.6,0.741,4.7,5.7,10.4,1.8,0.6,3.3,2.6,4.4,14.9,DPOY-10
2013-14,27,IND,NBA,C,81.0,81.0,2409.0,4.9,11.3,0.439,0.0,0.1,0.4,4.9,11.2,0.439,0.44,3.1,4.0,0.77,3.0,5.0,8.0,1.4,0.4,2.7,2.2,4.0,13.0,"DPOY-2,AS,DEF2"
2014-15,28,IND,NBA,C,76.0,76.0,1926.0,5.9,13.3,0.446,0.0,0.0,0.0,5.9,13.2,0.448,0.446,3.1,3.8,0.824,2.9,7.2,10.1,1.6,0.3,2.3,2.0,4.0,15.0,
2015-16,29,LAL,NBA,C,81.0,81.0,1878.0,3.5,7.9,0.443,0.0,0.0,0.0,3.5,7.8,0.445,0.443,2.2,2.8,0.807,2.5,5.1,7.6,1.8,0.6,2.1,1.5,4.8,9.2,
2016-17,30,2TM,NBA,C,48.0,13.0,682.0,4.2,7.8,0.544,0.0,0.0,,4.2,7.8,0.544,0.544,3.2,4.0,0.813,2.9,5.2,8.0,1.1,0.4,2.4,1.7,5.3,11.7,
2016-17,30,CHO,NBA,C,42.0,13.0,671.0,4.2,7.7,0.542,0.0,0.0,,4.2,7.7,0.542,0.542,3.3,4.0,0.813,2.8,5.2,8.0,1.1,0.4,2.4,1.7,5.2,11.6,
2016-17,30,DEN,NBA,C,6.0,0.0,11.0,6.5,9.8,0.667,0.0,0.0,,6.5,9.8,0.667,0.667,0.0,0.0,,3.3,3.3,6.5,3.3,0.0,6.5,3.3,9.8,13.1,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,662.0,586.0,16389.0,5.8,12.4,0.465,0.0,0.1,0.25,5.7,12.3,0.466,0.465,3.0,4.0,0.755,3.4,5.8,9.2,1.9,0.5,2.5,2.3,4.5,14.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (7 Yrs),IND (7 Yrs),IND (7 Yrs),IND (7 Yrs),,533.0,492.0,13829.0,6.1,13.2,0.464,0.0,0.1,0.273,6.1,13.2,0.465,0.465,3.1,4.1,0.748,3.5,5.9,9.4,2.0,0.5,2.6,2.4,4.5,15.4,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,81.0,81.0,1878.0,3.5,7.9,0.443,0.0,0.0,0.0,3.5,7.8,0.445,0.443,2.2,2.8,0.807,2.5,5.1,7.6,1.8,0.6,2.1,1.5,4.8,9.2,
CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),,42.0,13.0,671.0,4.2,7.7,0.542,0.0,0.0,,4.2,7.7,0.542,0.542,3.3,4.0,0.813,2.8,5.2,8.0,1.1,0.4,2.4,1.7,5.2,11.6,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,6.0,0.0,11.0,6.5,9.8,0.667,0.0,0.0,,6.5,9.8,0.667,0.667,0.0,0.0,,3.3,3.3,6.5,3.3,0.0,6.5,3.3,9.8,13.1,
