Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2004-05,19,LAC,NBA,PG,30,15,814,3.9,9.5,.414,0.0,0.1,.000,3.9,9.4,.418,.414,1.9,2.6,.746,1.0,3.0,3.9,6.7,1.4,0.5,3.3,3.6,9.8,
2005-06,20,LAC,NBA,PG,61,14,1525,3.5,8.2,.427,0.0,0.2,.125,3.5,8.0,.434,.428,1.3,1.8,.688,1.0,3.4,4.3,6.4,1.1,0.8,2.6,3.8,8.3,
2006-07,21,LAC,NBA,PG,54,31,1611,4.6,10.0,.463,0.1,0.4,.313,4.5,9.7,.469,.469,1.8,2.6,.707,1.3,2.9,4.1,6.1,1.3,0.6,2.4,3.0,11.2,
2007-08,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2008-09,23,2TM,NBA,PG,12,1,231,4.8,9.4,.517,0.0,0.0,,4.8,9.4,.517,.517,1.4,1.6,.900,0.5,3.9,4.4,3.1,1.1,0.3,1.4,1.9,11.1,
2008-09,23,MIA,NBA,PG,4,0,41,2.6,7.0,.375,0.0,0.0,,2.6,7.0,.375,.375,2.6,3.5,.750,0.0,1.8,1.8,3.5,1.8,0.0,2.6,3.5,7.9,
2008-09,23,OKC,NBA,PG,8,1,190,5.3,9.9,.538,0.0,0.0,,5.3,9.9,.538,.538,1.1,1.1,1.000,0.6,4.4,4.9,3.0,0.9,0.4,1.1,1.5,11.7,
2009-10,24,2TM,NBA,PG,36,18,796,4.7,9.1,.517,0.0,0.3,.000,4.7,8.8,.533,.517,1.9,2.2,.875,0.7,2.8,3.5,5.9,0.8,0.5,2.6,2.8,11.3,
2009-10,24,OKC,NBA,PG,10,0,130,1.4,4.4,.313,0.0,0.6,.000,1.4,3.9,.357,.313,0.0,0.0,,1.1,4.4,5.5,3.9,1.4,0.6,2.2,2.5,2.8,
2009-10,24,WAS,NBA,PG,26,18,666,5.4,10.0,.535,0.0,0.2,.000,5.4,9.8,.547,.535,2.3,2.6,.875,0.6,2.5,3.1,6.3,0.6,0.5,2.7,2.8,13.0,
2010-11,25,CHA,NBA,PG,73,0,1261,5.3,11.3,.466,0.0,0.1,.250,5.3,11.2,.468,.467,3.1,3.6,.864,0.8,3.4,4.3,4.7,1.3,0.8,2.5,3.1,13.7,
2011-12,26,MIL,NBA,SG,58,27,1092,4.2,8.9,.469,0.1,0.1,.667,4.1,8.8,.466,.472,2.0,2.6,.785,1.3,2.8,4.1,4.0,0.9,0.7,2.2,2.6,10.5,
2012-13,27,2TM,NBA,PG,66,16,1455,4.1,8.6,.480,0.0,0.1,.000,4.1,8.5,.485,.480,2.1,2.4,.867,0.8,3.1,3.9,5.3,1.2,0.8,1.9,3.1,10.3,
2012-13,27,WAS,NBA,PG,17,4,320,2.7,7.4,.364,0.0,0.3,.000,2.7,7.1,.381,.364,1.7,1.7,1.000,0.2,3.9,4.2,4.3,1.2,0.2,1.9,2.5,7.1,
2012-13,27,CLE,NBA,PG,49,12,1135,4.5,8.9,.507,0.0,0.0,.000,4.5,8.8,.509,.507,2.2,2.6,.843,0.9,2.9,3.8,5.6,1.2,0.9,1.9,3.3,11.2,
2013-14,28,BRK,NBA,PG,76,54,1974,4.3,8.9,.483,0.0,0.1,.167,4.3,8.8,.486,.484,2.9,3.5,.827,1.2,3.3,4.5,4.5,1.7,0.6,1.9,3.1,11.5,
2014-15,29,GSW,NBA,PG,78,2,1468,4.9,9.7,.500,0.0,0.0,.000,4.9,9.7,.503,.500,1.6,2.2,.714,1.1,3.4,4.5,6.4,1.2,0.5,2.5,2.7,11.3,
2015-16,30,GSW,NBA,PG,78,3,1520,4.8,9.0,.536,0.0,0.3,.167,4.8,8.7,.548,.538,1.9,2.2,.860,1.0,3.0,4.0,5.6,1.4,0.6,1.8,3.3,11.6,6MOY-11
2016-17,31,GSW,NBA,PG,76,3,1345,4.6,8.5,.547,0.0,0.1,.333,4.6,8.4,.550,.549,1.1,1.6,.700,0.7,3.3,4.0,3.7,1.0,0.5,1.7,3.2,10.4,
2017-18,32,GSW,NBA,PG,71,7,1129,5.5,10.9,.501,0.0,0.2,.000,5.5,10.8,.509,.501,1.6,1.9,.820,1.0,3.2,4.2,4.5,1.1,0.7,1.8,3.7,12.6,
2018-19,33,GSW,NBA,PG,64,0,967,4.1,7.8,.519,0.0,0.1,.000,4.1,7.7,.524,.519,1.5,1.9,.784,1.6,2.8,4.4,4.2,1.2,1.0,1.4,2.8,9.6,
,,,,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
14 Yrs,14 Yrs,14 Yrs,14 Yrs,,833,191,17188,4.5,9.3,.486,0.0,0.2,.178,4.5,9.1,.491,.488,1.9,2.4,.794,1.0,3.1,4.2,5.2,1.2,0.7,2.2,3.1,11.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSW (5 Yrs),GSW (5 Yrs),GSW (5 Yrs),GSW (5 Yrs),,367,15,6429,4.8,9.2,.520,0.0,0.1,.125,4.8,9.1,.526,.521,1.6,2.0,.778,1.0,3.2,4.2,5.0,1.2,0.6,1.9,3.1,11.1,
LAC (3 Yrs),LAC (3 Yrs),LAC (3 Yrs),LAC (3 Yrs),,145,60,3950,4.1,9.2,.440,0.1,0.2,.231,4.0,9.0,.446,.443,1.6,2.3,.710,1.1,3.1,4.2,6.4,1.2,0.7,2.7,3.4,9.8,
WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),,43,22,986,4.5,9.2,.490,0.0,0.3,.000,4.5,8.9,.504,.490,2.1,2.3,.905,0.5,3.0,3.5,5.6,0.8,0.4,2.4,2.7,11.1,
OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),,18,1,320,3.7,7.7,.485,0.0,0.2,.000,3.7,7.4,.500,.485,0.7,0.7,1.000,0.8,4.4,5.2,3.4,1.1,0.5,1.6,1.9,8.1,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,76,54,1974,4.3,8.9,.483,0.0,0.1,.167,4.3,8.8,.486,.484,2.9,3.5,.827,1.2,3.3,4.5,4.5,1.7,0.6,1.9,3.1,11.5,
CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),,73,0,1261,5.3,11.3,.466,0.0,0.1,.250,5.3,11.2,.468,.467,3.1,3.6,.864,0.8,3.4,4.3,4.7,1.3,0.8,2.5,3.1,13.7,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,58,27,1092,4.2,8.9,.469,0.1,0.1,.667,4.1,8.8,.466,.472,2.0,2.6,.785,1.3,2.8,4.1,4.0,0.9,0.7,2.2,2.6,10.5,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,49,12,1135,4.5,8.9,.507,0.0,0.0,.000,4.5,8.8,.509,.507,2.2,2.6,.843,0.9,2.9,3.8,5.6,1.2,0.9,1.9,3.3,11.2,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,4,0,41,2.6,7.0,.375,0.0,0.0,,2.6,7.0,.375,.375,2.6,3.5,.750,0.0,1.8,1.8,3.5,1.8,0.0,2.6,3.5,7.9,
