Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2002-03,20,DEN,NBA,C,80,53,2258,7.5,14.5,.519,0.0,0.1,.000,7.5,14.4,.521,.519,4.6,8.0,.578,4.9,6.6,11.5,3.5,3.0,1.5,4.2,6.9,19.6,100,99,ROY-6
2003-04,21,DEN,NBA,PF,77,77,2504,6.9,12.9,.530,0.0,0.0,.000,6.9,12.9,.532,.530,4.9,7.2,.682,3.2,7.2,10.3,3.5,2.4,0.8,3.8,5.8,18.6,106,102,
2004-05,22,DEN,NBA,C,55,18,1317,7.6,15.0,.503,0.0,0.1,.000,7.6,15.0,.505,.503,5.5,8.3,.660,4.1,8.6,12.7,3.3,1.9,1.9,3.7,6.5,20.6,105,102,
2005-06,23,DEN,NBA,PF,1,0,3,0.0,17.0,.000,0.0,0.0,,0.0,17.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,34.1,17.0,0.0,0,114,
2006-07,24,DEN,NBA,C,64,42,1715,8.4,14.8,.570,0.0,0.0,.000,8.4,14.8,.571,.570,5.6,8.1,.689,4.3,8.6,12.9,2.2,1.8,1.7,3.6,6.0,22.5,113,104,
2007-08,25,DEN,NBA,PF,16,1,266,5.2,12.8,.408,0.0,0.2,.000,5.2,12.7,.414,.408,4.9,8.9,.551,5.4,10.3,15.7,2.7,1.6,2.5,3.8,8.3,15.4,94,103,
2008-09,26,DEN,NBA,C,77,76,2510,8.7,14.4,.604,0.0,0.1,.200,8.7,14.3,.607,.604,5.4,7.5,.723,3.7,8.4,12.1,2.2,1.9,2.0,3.0,5.6,22.8,120,105,
2009-10,27,DEN,NBA,C,82,82,2755,7.7,13.2,.587,0.0,0.0,.000,7.7,13.1,.589,.587,5.4,7.6,.704,3.1,8.5,11.5,3.7,2.1,1.5,2.3,5.2,20.9,124,105,
2010-11,28,DEN,NBA,C,75,75,2291,8.8,14.3,.615,0.0,0.1,.200,8.8,14.2,.618,.615,6.3,8.8,.711,3.2,9.3,12.5,3.3,1.8,1.6,2.9,5.2,23.9,123,104,
2011-12,29,2TM,NBA,C,39,33,1110,9.7,18.1,.537,0.0,0.2,.000,9.7,17.9,.542,.537,5.2,7.7,.673,2.9,10.5,13.4,3.7,1.9,1.8,4.4,4.4,24.7,105,103,
