Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2014-15,23,CHI,NBA,SF,36.0,0.0,8.9,1.2,3.0,0.402,0.4,1.1,0.317,0.8,1.8,0.455,0.463,0.3,0.4,0.667,0.2,1.0,1.2,0.2,0.1,0.0,0.5,0.8,3.0,
2015-16,24,CHI,NBA,SF,81.0,4.0,23.0,3.6,8.0,0.452,1.4,3.2,0.425,2.2,4.8,0.47,0.537,0.9,1.0,0.857,0.5,2.0,2.4,0.7,0.2,0.1,0.7,1.6,9.4,
2016-17,25,2TM,NBA,SF,66.0,5.0,22.8,3.4,7.5,0.447,1.2,3.2,0.37,2.2,4.4,0.502,0.524,1.1,1.3,0.845,0.3,2.4,2.7,0.9,0.2,0.1,0.6,1.2,9.0,
2016-17,25,CHI,NBA,SF,44.0,4.0,24.5,3.8,8.5,0.445,1.3,3.4,0.373,2.5,5.1,0.493,0.52,1.3,1.5,0.881,0.3,2.6,3.0,1.0,0.3,0.1,0.7,1.3,10.2,
2016-17,25,OKC,NBA,SF,22.0,1.0,19.5,2.5,5.6,0.452,1.0,2.6,0.362,1.6,3.0,0.53,0.536,0.5,0.8,0.706,0.3,2.0,2.2,0.6,0.1,0.0,0.3,1.0,6.6,
2017-18,26,2TM,NBA,SF,81.0,4.0,21.8,2.9,6.3,0.467,1.1,2.7,0.426,1.8,3.6,0.497,0.557,0.8,1.0,0.79,0.5,2.0,2.5,1.0,0.2,0.2,0.7,1.5,7.8,
2017-18,26,NYK,NBA,SF,55.0,1.0,21.3,2.7,6.0,0.46,1.0,2.5,0.387,1.8,3.5,0.513,0.541,0.7,1.0,0.755,0.6,1.8,2.4,0.9,0.2,0.2,0.6,1.3,7.2,
2017-18,26,DAL,NBA,SF,26.0,3.0,22.9,3.3,6.9,0.478,1.5,3.0,0.494,1.8,3.9,0.465,0.586,0.9,1.1,0.857,0.3,2.3,2.5,1.1,0.3,0.2,0.8,1.9,9.0,
2018-19,27,IND,NBA,SF,77.0,1.0,17.4,2.7,5.5,0.491,1.1,2.7,0.408,1.6,2.8,0.569,0.59,0.9,1.0,0.835,0.2,1.2,1.4,0.9,0.2,0.1,0.5,1.4,7.3,
2019-20,28,IND,NBA,PF,69.0,0.0,19.9,3.9,7.9,0.488,1.9,4.3,0.435,2.0,3.7,0.549,0.605,0.7,0.8,0.828,0.4,2.1,2.5,1.1,0.2,0.1,0.6,1.7,10.3,
