Season,Team,Lg,Salary
2002-03,Los Angeles Clippers,NBA,"$1,750,000"
2003-04,Los Angeles Clippers,NBA,"$1,925,000"
2004-05,Los Angeles Clippers,NBA,"$2,100,000"
2005-06,Minnesota Timberwolves,NBA,"$5,000,000"
2006-07,Minnesota Timberwolves,NBA,"$5,525,000"
2007-08,Minnesota Timberwolves,NBA,"$6,050,000"
2008-09,Memphis Grizzlies,NBA,"$6,575,000"
2009-10,Memphis Grizzlies,NBA,"$7,100,000"
2010-11,Memphis Grizzlies,NBA,"$7,625,000"
Career,(may be incomplete),,"$43,650,000"
