Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2009-10,20,SAS,NBA,PF,82,23,1494,9.6,17.3,.556,0.0,0.1,.000,9.6,17.3,.558,.556,3.1,5.6,.547,7.0,11.4,18.4,2.3,1.8,1.4,3.9,7.9,22.4,108,101,
2010-11,21,SAS,NBA,PF,81,65,1734,8.8,17.5,.501,0.0,0.1,.000,8.8,17.4,.503,.501,2.7,4.1,.657,6.4,10.5,16.9,2.3,2.8,1.3,3.4,6.4,20.2,106,100,
2011-12,22,SAS,NBA,PF,64,62,1363,10.2,19.1,.534,0.0,0.0,.000,10.2,19.1,.535,.534,2.8,4.5,.613,5.8,7.5,13.3,3.0,2.2,0.5,3.5,6.4,23.2,108,102,
2012-13,23,SAS,NBA,PF,61,16,851,8.5,16.2,.524,0.0,0.1,.000,8.5,16.2,.526,.524,2.6,4.2,.629,4.0,9.8,13.8,2.7,2.2,0.6,2.9,6.7,19.6,104,99,
2013-14,24,DAL,NBA,PF,78,13,1214,8.9,16.6,.534,0.0,0.1,.000,8.9,16.5,.537,.534,3.3,5.1,.636,5.9,9.7,15.6,3.0,2.5,0.9,3.3,8.1,21.0,110,105,
2014-15,25,WAS,NBA,PF,29,0,180,7.4,16.2,.456,0.0,0.0,,7.4,16.2,.456,.456,1.1,1.7,.667,4.6,11.4,15.9,0.9,2.0,0.3,3.7,11.7,15.9,88,100,
2015-16,26,WAS,NBA,C,29,0,218,6.3,15.2,.412,0.0,0.2,.000,6.3,15.0,.418,.412,1.1,2.9,.385,4.5,8.3,12.7,2.5,1.8,0.4,3.4,11.9,13.6,85,105,
2016-17,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,424,179,7054,9.1,17.4,.524,0.0,0.1,.000,9.1,17.3,.526,.524,2.8,4.6,.608,5.9,9.8,15.8,2.6,2.3,0.9,3.4,7.3,21.0,106,102,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAS (4 Yrs),SAS (4 Yrs),SAS (4 Yrs),SAS (4 Yrs),,288,166,5442,9.3,17.7,.528,0.0,0.1,.000,9.3,17.6,.530,.528,2.8,4.6,.606,6.1,9.9,15.9,2.5,2.3,1.0,3.5,6.8,21.4,107,101,
WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),,58,0,398,6.8,15.7,.432,0.0,0.1,.000,6.8,15.5,.435,.432,1.1,2.4,.474,4.5,9.6,14.2,1.8,1.9,0.4,3.5,11.8,14.7,86,103,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,78,13,1214,8.9,16.6,.534,0.0,0.1,.000,8.9,16.5,.537,.534,3.3,5.1,.636,5.9,9.7,15.6,3.0,2.5,0.9,3.3,8.1,21.0,110,105,
