Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2005-06,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2006-07,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2007-08,23,ORL,NBA,C,6,0,41,10.0,21.3,.471,0.0,0.0,,10.0,21.3,.471,.471,2.5,3.8,.667,10.0,10.0,20.1,2.5,1.3,1.3,2.5,5.0,22.6,111,103,
2008-09,24,ORL,NBA,PF,63,3,794,6.9,12.2,.567,0.1,0.1,1.000,6.9,12.2,.565,.570,1.7,2.9,.578,6.3,12.4,18.7,0.9,1.2,3.5,1.6,7.3,15.6,121,97,
2009-10,25,ORL,NBA,C,81,0,1088,5.8,10.9,.533,0.0,0.1,.000,5.8,10.7,.540,.533,2.4,3.6,.680,5.0,11.4,16.3,0.8,0.8,3.4,2.2,6.6,14.0,113,99,
2010-11,26,2TM,NBA,C,80,14,2032,8.5,15.2,.561,0.0,0.1,.250,8.5,15.1,.563,.561,3.5,4.9,.725,3.7,12.2,15.9,1.8,0.9,2.3,2.0,4.7,20.6,117,105,6MOY-9
2010-11,26,ORL,NBA,C,25,2,396,5.8,10.8,.543,0.0,0.0,,5.8,10.8,.543,.543,1.6,2.4,.667,5.0,10.6,15.7,2.3,0.9,2.8,2.3,6.9,13.3,114,99,
2010-11,26,PHO,NBA,C,55,12,1636,9.1,16.2,.563,0.0,0.1,.250,9.1,16.1,.566,.564,4.0,5.4,.731,3.4,12.5,15.9,1.6,0.9,2.2,2.0,4.2,22.3,117,106,
2011-12,27,PHO,NBA,C,66,66,2114,10.5,18.9,.555,0.0,0.0,.000,10.5,18.8,.557,.555,4.0,6.2,.649,4.5,11.6,16.2,1.4,1.2,2.4,2.2,3.5,24.9,115,103,
2012-13,28,PHO,NBA,C,61,61,1876,8.1,15.5,.521,0.0,0.1,.000,8.1,15.4,.524,.521,2.5,3.8,.652,3.5,10.6,14.1,2.1,1.1,2.7,2.7,3.5,18.6,104,105,
2013-14,29,WAS,NBA,C,81,80,2655,8.8,16.3,.542,0.0,0.0,1.000,8.8,16.3,.541,.542,3.0,4.4,.686,3.9,11.0,14.9,2.7,0.8,2.3,2.4,3.9,20.7,112,103,
2014-15,30,WAS,NBA,C,82,82,2453,9.2,16.2,.566,0.0,0.1,.000,9.2,16.1,.569,.566,2.6,3.7,.703,3.8,11.2,15.0,2.0,1.0,2.3,2.1,4.0,20.9,114,100,
2015-16,31,WAS,NBA,C,75,74,2256,9.4,16.5,.567,0.0,0.0,.000,9.4,16.5,.567,.567,3.2,4.5,.705,4.8,11.2,16.0,2.3,1.0,2.1,2.6,4.2,21.9,114,104,
2016-17,32,WAS,NBA,C,82,82,2556,7.5,13.0,.579,0.0,0.0,.000,7.5,13.0,.580,.579,2.0,3.1,.648,4.6,11.8,16.4,2.3,0.8,1.2,2.3,4.1,17.0,117,108,
2017-18,33,WAS,NBA,C,82,82,2075,6.9,13.4,.518,0.0,0.0,,6.9,13.4,.518,.518,2.6,3.9,.675,4.3,10.6,14.9,3.6,1.0,1.5,2.4,4.2,16.5,112,107,
2018-19,34,LAC,NBA,C,47,43,751,6.2,11.7,.532,0.0,0.0,,6.2,11.7,.532,.532,2.2,3.0,.729,4.2,12.2,16.4,4.1,0.4,1.5,3.1,5.8,14.6,110,110,
12 Yrs,12 Yrs,12 Yrs,12 Yrs,,806,587,20691,8.3,15.1,.551,0.0,0.0,.150,8.3,15.0,.553,.552,2.8,4.1,.680,4.3,11.4,15.7,2.2,0.9,2.2,2.3,4.3,19.4,113,104,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAS (5 Yrs),WAS (5 Yrs),WAS (5 Yrs),WAS (5 Yrs),,402,400,11995,8.4,15.1,.555,0.0,0.0,.143,8.4,15.1,.556,.556,2.7,3.9,.685,4.3,11.2,15.4,2.6,0.9,1.9,2.4,4.1,19.4,114,104,
ORL (4 Yrs),ORL (4 Yrs),ORL (4 Yrs),ORL (4 Yrs),,175,5,2319,6.3,11.5,.545,0.0,0.1,.250,6.3,11.4,.547,.546,2.0,3.2,.645,5.5,11.6,17.1,1.1,1.0,3.3,2.0,6.9,14.6,116,98,
PHO (3 Yrs),PHO (3 Yrs),PHO (3 Yrs),PHO (3 Yrs),,182,139,5626,9.3,17.0,.547,0.0,0.1,.111,9.3,16.9,.549,.547,3.5,5.2,.676,3.9,11.6,15.4,1.7,1.1,2.4,2.3,3.7,22.0,112,104,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,47,43,751,6.2,11.7,.532,0.0,0.0,,6.2,11.7,.532,.532,2.2,3.0,.729,4.2,12.2,16.4,4.1,0.4,1.5,3.1,5.8,14.6,110,110,
